index, prediction
125,10 gram
126,51.0 centimetre
127,10 centimetre
128,10 centimetre
129,125 centimetre
130,125 centimetre
131,125 centimetre
132,25 centimetre
133,10 gram
134,14.5 centimetre
135,7 centimetre
136,7 centimetre
137,90 centimetre
138,10 gram
139,102 centimetre
140,10 gram
141,10 gram
142,10 gram
143,5.5 inch
144,5.5 inch
145,10 gram
146,10 gram
147,25.0 centimetre
148,25.0 centimetre
149,25.0 centimetre
150,10 gram
151,10 gram
152,10 gram
153,10 gram
154,10.0 metre
155,10.0 metre
156,30 centimetre
157,30 centimetre
158,115 millimetre
159,10 gram
160,34 inch
161,28.5 inch
162,2.56 centimetre
163,2.56 centimetre
164,10 gram
165,10 gram
166,10 gram
167,10 gram
168,42 centimetre
169,10 gram
170,10 gram
171,10 gram
172,800 millimetre
173,800 millimetre
174,165.0 millimetre
175,230 centimetre
176,230 centimetre
177,10 gram
178,44 centimetre
179,44 centimetre
180,11.5 centimetre
181,11.5 centimetre
182,11.5 centimetre
183,10 gram
184,36 centimetre
185,36 centimetre
186,183 centimetre
187,2 inch
188,31 centimetre
189,10 gram
190,10 gram
191,8 centimetre
192,10 gram
193,10 gram
194,10 gram
195,10 gram
196,61.0 centimetre
197,160.0 millimetre
198,985.0 centimetre
199,21.0 inch
200,21.0 inch
201,10 gram
202,12.2 centimetre
203,10 gram
204,10 gram
205,10 gram
206,10 gram
207,33 centimetre
208,33 centimetre
209,10 gram
210,10 gram
211,5 centimetre
212,10 gram
213,10 gram
214,10 gram
215,10 gram
216,10 gram
217,33.5 centimetre
218,10 gram
219,15 centimetre
220,10 gram
221,10 gram
222,4.3 inch
223,4.3 inch
224,62 millimetre
225,16 centimetre
226,13 centimetre
227,13 centimetre
228,10 gram
229,3.54 inch
230,10 gram
231,10 gram
232,275 centimetre
233,10 gram
234,10 gram
235,10 gram
236,10 gram
237,10 gram
238,10 gram
239,10 gram
240,10 gram
241,10 gram
242,6.0 inch
243,6.0 inch
244,99 centimetre
245,723 millimetre
246,3.5 metre
247,3.5 metre
248,3.5 metre
249,10 gram
250,10 gram
251,85 millimetre
252,10 gram
253,10 gram
254,10 gram
255,10 gram
256,10 gram
257,14 centimetre
258,45 millimetre
259,10 gram
260,10 gram
261,10 gram
262,10 gram
263,14.0 gram
264,10 gram
265,10.7 centimetre
266,10 gram
267,10 gram
268,10 gram
269,8 centimetre
270,8 centimetre
271,8 centimetre
272,0.79 centimetre
273,2500 millimetre
274,200 centimetre
275,10 gram
276,10 gram
277,10 gram
278,4.0 inch
279,4.0 inch
280,10 gram
281,10 gram
282,10 gram
283,10 gram
284,10 gram
285,3.14 centimetre
286,3.14 centimetre
287,5.5 centimetre
288,5.5 centimetre
289,5.0 centimetre
290,10 gram
291,10 gram
292,10 gram
293,10 gram
294,10 gram
295,16 millimetre
296,16 millimetre
297,10 gram
298,10 gram
299,10 gram
300,80 gram
301,160.0 centimetre
302,10 gram
303,2.2 inch
304,18 centimetre
305,22 centimetre
306,22 centimetre
307,10 gram
308,22.0 centimetre
309,6 centimetre
310,6 centimetre
311,15 centimetre
312,15 centimetre
313,15 centimetre
314,213 centimetre
315,213 centimetre
316,10 gram
317,14.4 gram
318,23 centimetre
319,10 gram
320,1 centimetre
321,10 gram
322,10 gram
323,10 gram
324,10 gram
325,195 millimetre
326,195 millimetre
327,10 gram
328,10 gram
329,10 gram
330,10 gram
331,47 inch
332,550.0 metre
333,10 gram
334,10 gram
335,10 gram
336,10 gram
337,5.5 inch
338,5.5 inch
339,5.5 inch
340,26 centimetre
341,26 centimetre
342,10 gram
343,10 gram
344,10 gram
345,10 gram
346,10 gram
347,10 gram
348,10 gram
349,10 gram
350,10 gram
351,15.5 centimetre
352,10 gram
353,10 gram
354,10 gram
355,3.0 inch
356,3.0 inch
357,24 centimetre
358,10 gram
359,10 gram
360,10 gram
361,10 gram
362,10 gram
363,10 gram
364,10 gram
365,10 gram
366,10 gram
367,10 gram
368,10 gram
369,8.0 foot
370,10 gram
371,10 gram
372,10 gram
373,120 centimetre
374,10 gram
375,76.0 millimetre
376,10 gram
377,10 gram
378,5 centimetre
379,5 centimetre
380,10 gram
381,10 gram
382,10 gram
383,10 gram
384,10 gram
385,135.0 centimetre
386,135.0 centimetre
387,10 gram
388,28 centimetre
389,28 centimetre
390,200 centimetre
391,18.0 inch
392,90.0 centimetre
393,10 gram
394,10 gram
395,10 gram
396,10 gram
397,10 gram
398,10 gram
399,10 gram
400,10 gram
401,10 gram
402,13.4 centimetre
403,10 gram
404,10 gram
405,10 gram
406,10 gram
407,600 metre
408,8.0 centimetre
409,8.0 centimetre
410,10 gram
411,30 millimetre
412,30 millimetre
413,169.0 foot
414,10 gram
415,10 gram
416,10 gram
417,10 gram
418,67 centimetre
419,67 centimetre
420,10 gram
421,10 gram
422,10 gram
423,10 gram
424,10 gram
425,34 centimetre
426,34 centimetre
427,10 gram
428,10 gram
429,9 inch
430,9 inch
431,10 gram
432,10 gram
433,10 gram
434,10 gram
435,10 gram
436,10 gram
437,354 inch
438,354 inch
439,65 millimetre
440,65 millimetre
441,10 gram
442,10 gram
443,10 gram
444,14 centimetre
445,10 gram
446,36 centimetre
447,36 centimetre
448,10 gram
449,10 gram
450,10 gram
451,10 gram
452,10 gram
453,10 gram
454,10 gram
455,1.97 centimetre
456,1.97 centimetre
457,8 centimetre
458,8 centimetre
459,10 gram
460,10 gram
461,10 gram
462,1.7 centimetre
463,1.7 centimetre
464,10 gram
465,10 gram
466,300 centimetre
467,17 centimetre
468,161 gram
469,10 gram
470,10 gram
471,10 gram
472,10 gram
473,12.0 millimetre
474,10 gram
475,10 gram
476,10 gram
477,125.0 centimetre
478,125.0 centimetre
479,10 gram
480,10 gram
481,16.0 centimetre
482,16.0 centimetre
483,24 centimetre
484,26 centimetre
485,19 millimetre
486,22 centimetre
487,22 centimetre
488,23.2 inch
489,10 gram
490,7.7 centimetre
491,7.7 centimetre
492,10 gram
493,10 gram
494,43 inch
495,43 inch
496,3.2 centimetre
497,3.2 centimetre
498,4.4 inch
499,4.4 inch
500,10 gram
501,10 gram
502,10 gram
503,120 millimetre
504,62 centimetre
505,10 gram
506,10 gram
507,10 gram
508,10 gram
509,3.5 centimetre
510,9.5 centimetre
511,9.5 centimetre
512,125 millimetre
513,10 gram
514,10 gram
515,10 gram
516,60 centimetre
517,10 gram
518,10 gram
519,10 gram
520,127.0 millimetre
521,10 gram
522,10 gram
523,10 gram
524,10 gram
525,10 gram
526,23 centimetre
527,10 gram
528,10 gram
529,6 ounce
530,20.5 centimetre
531,20.5 centimetre
532,87 millimetre
533,3.35 inch
534,10 gram
535,225 millimetre
536,10 gram
537,10 gram
538,10 gram
539,10 gram
540,10 gram
541,10.0 centimetre
542,7.4 centimetre
543,10 centimetre
544,10 gram
545,70.0 centimetre
546,70.0 centimetre
547,10 gram
548,10 gram
549,10 gram
550,70 millimetre
551,70 millimetre
552,70 millimetre
553,10 gram
554,10 gram
555,10 gram
556,10 gram
557,10 gram
558,9.2 centimetre
559,9.2 centimetre
560,10 gram
561,31 centimetre
562,31 centimetre
563,10 gram
564,10 gram
565,10 gram
566,10 gram
567,10 gram
568,10 gram
569,10 gram
570,10 gram
571,185 centimetre
572,185 centimetre
573,10 gram
574,10 gram
575,10 gram
576,10 gram
577,10 gram
578,10 gram
579,16.0 millimetre
580,10 gram
581,52 millimetre
582,3.5 centimetre
583,3.5 centimetre
584,44.0 centimetre
585,44.0 centimetre
586,44.0 centimetre
587,26 centimetre
588,26 centimetre
589,10 gram
590,150 centimetre
591,150 centimetre
592,10 gram
593,13.0 centimetre
594,13.0 centimetre
595,41.4 centimetre
596,41.4 centimetre
597,1.7 centimetre
598,10 gram
599,150 centimetre
600,138.0 metre
601,10 gram
602,14 centimetre
603,10 gram
604,10 gram
605,35 centimetre
606,35 centimetre
607,35 centimetre
608,10 gram
609,22 centimetre
610,2.17 millimetre
611,97 millimetre
612,10 gram
613,50 centimetre
614,50 centimetre
615,3.5 centimetre
616,12.2 inch
617,10 gram
618,10 gram
619,15.35 centimetre
620,83.0 centimetre
621,0.98 millimetre
622,10 gram
623,10 gram
624,10 gram
625,11 centimetre
626,11 centimetre
627,10 gram
628,10 gram
629,10 gram
630,10 gram
631,150.0 centimetre
632,150.0 centimetre
633,150.0 centimetre
634,911.0 centimetre
635,911.0 centimetre
636,88 centimetre
637,10 gram
638,10 gram
639,10 gram
640,10 gram
641,10 gram
642,10 gram
643,10 gram
644,10 gram
645,10 gram
646,180 centimetre
647,14 centimetre
648,14 centimetre
649,57 centimetre
650,10 gram
651,10 gram
652,10 gram
653,10 gram
654,80 centimetre
655,10 gram
656,8 centimetre
657,15.6 inch
658,10 gram
659,53.0 centimetre
660,60 centimetre
661,60 centimetre
662,60 centimetre
663,13 centimetre
664,13 centimetre
665,10 gram
666,10 gram
667,10 gram
668,10 gram
669,13.5 centimetre
670,13.5 centimetre
671,34 centimetre
672,34 centimetre
673,22 centimetre
674,22 centimetre
675,32 centimetre
676,32 centimetre
677,26 centimetre
678,26 centimetre
679,10 gram
680,16 centimetre
681,16.0 centimetre
682,16.0 centimetre
683,15 centimetre
684,15 centimetre
685,10 gram
686,10 gram
687,10 gram
688,216 centimetre
689,216 centimetre
690,10 gram
691,10 gram
692,10 gram
693,10 gram
694,67.0 centimetre
695,150 centimetre
696,156 inch
697,156 inch
698,7.0 centimetre
699,7.0 centimetre
700,10 gram
701,10 gram
702,10 gram
703,70 centimetre
704,10.5 centimetre
705,10.5 centimetre
706,11.9 centimetre
707,11.0 centimetre
708,17 centimetre
709,10 gram
710,10 gram
711,85 centimetre
712,10 gram
713,13 centimetre
714,14.0 gram
715,10 gram
716,3.5 centimetre
717,3.5 centimetre
718,1496 inch
719,10 gram
720,10 gram
721,10 gram
722,10 gram
723,10 gram
724,10 gram
725,125 millimetre
726,125 millimetre
727,38 inch
728,10 gram
729,10 gram
730,10 gram
731,10 gram
732,17 centimetre
733,1000 millimetre
734,10 gram
735,10 gram
736,10 gram
737,10 gram
738,10 gram
739,1500 millimetre
740,1500 millimetre
741,10 gram
742,10 gram
743,412 millimetre
744,10 gram
745,10 gram
746,7.0 millimetre
747,10 gram
748,200 millimetre
749,10 gram
750,10 gram
751,10 gram
752,15 millimetre
753,15 millimetre
754,31 centimetre
755,31 centimetre
756,150 centimetre
757,119 inch
758,25.0 centimetre
759,25.0 centimetre
760,56 millimetre
761,10 gram
762,10 gram
763,10 gram
764,10 gram
765,10 gram
766,10 gram
767,10 gram
768,10 gram
769,29 centimetre
770,10 gram
771,23.5 centimetre
772,10 gram
773,6.5 centimetre
774,10 gram
775,10 gram
776,32.0 centimetre
777,10 gram
778,10 gram
779,10 gram
780,10 gram
781,10 gram
782,30 centimetre
783,10 centimetre
784,10 centimetre
785,10 gram
786,10 gram
787,15.0 centimetre
788,425 inch
789,425 inch
790,425 inch
791,21 centimetre
792,52 centimetre
793,52 centimetre
794,4.8 centimetre
795,4.8 centimetre
796,10 gram
797,10 gram
798,40.0 centimetre
799,40.0 centimetre
800,2.87 inch
801,2.87 inch
802,38.0 centimetre
803,10 gram
804,10 gram
805,10 gram
806,10 gram
807,35.0 centimetre
808,35.0 centimetre
809,443 inch
810,96 millimetre
811,254 centimetre
812,254 centimetre
813,254 centimetre
814,10 gram
815,10 gram
816,10 gram
817,10 gram
818,10 gram
819,16 centimetre
820,16 centimetre
821,10 gram
822,1092 centimetre
823,1092 centimetre
824,10 gram
825,8.7 centimetre
826,8.7 centimetre
827,6.5 inch
828,6.5 inch
829,29 centimetre
830,29 centimetre
831,10 gram
832,10 gram
833,10 gram
834,35.0 centimetre
835,10 gram
836,10 gram
837,10 gram
838,10 gram
839,10 gram
840,3.5 inch
841,28 centimetre
842,28 centimetre
843,10 gram
844,10 gram
845,71.5 centimetre
846,10 gram
847,10 gram
848,10 gram
849,8.5 centimetre
850,8.5 centimetre
851,10 gram
852,10 gram
853,10 gram
854,444 centimetre
855,444 centimetre
856,620 gram
857,10 gram
858,2.8 inch
859,2.8 inch
860,10 gram
861,30 centimetre
862,10 gram
863,10 gram
864,10 gram
865,12 centimetre
866,12 centimetre
867,5 inch
868,5 inch
869,57 inch
870,10 gram
871,10 gram
872,10 gram
873,10 gram
874,10 gram
875,10 gram
876,9 centimetre
877,60.5 centimetre
878,10 gram
879,10 gram
880,55 centimetre
881,55 centimetre
882,55 centimetre
883,10 gram
884,10 gram
885,15 centimetre
886,15 centimetre
887,10 gram
888,10 gram
889,10 gram
890,10 gram
891,10 gram
892,5.0 centimetre
893,5.0 centimetre
894,35 centimetre
895,35 centimetre
896,10 gram
897,10 gram
898,255 millimetre
899,255 millimetre
900,10 gram
901,14.0 centimetre
902,14.0 centimetre
903,0.6 inch
904,0.6 inch
905,10 gram
906,10.4 centimetre
907,10.4 centimetre
908,68.0 centimetre
909,10 gram
910,10 gram
911,55 millimetre
912,55 millimetre
913,36 centimetre
914,36 centimetre
915,82.0 centimetre
916,24.0 centimetre
917,24.0 centimetre
918,374.0 centimetre
919,374.0 centimetre
920,374.0 centimetre
921,25 centimetre
922,25 centimetre
923,10 gram
924,10 gram
925,800 millimetre
926,10 gram
927,225 millimetre
928,354 inch
929,354 inch
930,354 inch
931,37 centimetre
932,10 gram
933,10 gram
934,10 gram
935,10 gram
936,10 gram
937,10 gram
938,5.2 centimetre
939,10 gram
940,10 gram
941,140.5 centimetre
942,10 gram
943,10 gram
944,10 gram
945,10 gram
946,10 gram
947,20 centimetre
948,20 centimetre
949,33 centimetre
950,33 centimetre
951,10 gram
952,10 gram
953,10 gram
954,10 gram
955,10 gram
956,10 gram
957,10 gram
958,10 gram
959,8.3 centimetre
960,21 centimetre
961,21 centimetre
962,10 gram
963,10 gram
964,10 gram
965,33 millimetre
966,33 millimetre
967,17 millimetre
968,30.0 inch
969,30.0 inch
970,30.0 inch
971,210.0 gram
972,11.7 centimetre
973,11.7 centimetre
974,10 gram
975,10 gram
976,10 gram
977,10 gram
978,10 gram
979,10 gram
980,10 gram
981,445.0 millimetre
982,10.5 centimetre
983,10 gram
984,10 gram
985,10 gram
986,10 gram
987,40 centimetre
988,40 centimetre
989,40 centimetre
990,9.0 foot
991,29.0 centimetre
992,5 inch
993,5 inch
994,5 inch
995,177 inch
996,21.0 centimetre
997,21.0 centimetre
998,6.1 centimetre
999,6.1 centimetre
1000,10 gram
1001,60 centimetre
1002,100 centimetre
1003,150.0 millimetre
1004,10 gram
1005,10 gram
1006,2.6 inch
1007,10 gram
1008,10 gram
1009,58 centimetre
1010,58 centimetre
1011,10 gram
1012,10 gram
1013,5.27 inch
1014,10 gram
1015,10 gram
1016,46 centimetre
1017,93 centimetre
1018,93 centimetre
1019,10 gram
1020,10 gram
1021,9.5 inch
1022,9.5 inch
1023,110 centimetre
1024,10 gram
1025,10 gram
1026,10 gram
1027,10 gram
1028,10 gram
1029,10 gram
1030,10 gram
1031,33.0 centimetre
1032,10 gram
1033,10 gram
1034,10 gram
1035,42 centimetre
1036,42 centimetre
1037,18 centimetre
1038,18 centimetre
1039,18 centimetre
1040,40 metre
1041,10 gram
1042,10 gram
1043,19 centimetre
1044,10 gram
1045,10 gram
1046,3.05 inch
1047,10 gram
1048,19.68 inch
1049,19.68 inch
1050,10.5 centimetre
1051,10.5 centimetre
1052,10.5 centimetre
1053,3 centimetre
1054,3.5 inch
1055,3.5 inch
1056,10 gram
1057,10 gram
1058,10 gram
1059,10 gram
1060,10 gram
1061,10 gram
1062,10 gram
1063,10 gram
1064,650 metre
1065,650 metre
1066,10 gram
1067,10 gram
1068,78 millimetre
1069,10 gram
1070,10 gram
1071,16.0 centimetre
1072,283 inch
1073,10 gram
1074,10 gram
1075,10 gram
1076,10 gram
1077,10 gram
1078,10 gram
1079,10 gram
1080,2300 centimetre
1081,10 gram
1082,10 centimetre
1083,10 centimetre
1084,10 gram
1085,2.2 inch
1086,2.2 inch
1087,10 gram
1088,13.2 inch
1089,13.2 inch
1090,10 gram
1091,32 centimetre
1092,10 gram
1093,10 gram
1094,10 gram
1095,10 gram
1096,10 gram
1097,10 gram
1098,10 gram
1099,10 gram
1100,5055 pound
1101,10 gram
1102,10 gram
1103,28 centimetre
1104,10 gram
1105,26 centimetre
1106,26 centimetre
1107,26 centimetre
1108,17.7 inch
1109,27.3 centimetre
1110,20 centimetre
1111,23 centimetre
1112,23 centimetre
1113,48 millimetre
1114,10 gram
1115,10 gram
1116,33 centimetre
1117,43.0 centimetre
1118,10 gram
1119,10 gram
1120,50 millimetre
1121,10 gram
1122,10 gram
1123,10 gram
1124,10 gram
1125,20 centimetre
1126,20 centimetre
1127,20 centimetre
1128,103.0 centimetre
1129,10 gram
1130,10 gram
1131,10 gram
1132,10 gram
1133,10 gram
1134,10 gram
1135,14.5 centimetre
1136,2.1 inch
1137,10 gram
1138,276 centimetre
1139,22 centimetre
1140,22 centimetre
1141,57.0 centimetre
1142,57.0 centimetre
1143,5.5 inch
1144,10 gram
1145,10 gram
1146,18.5 centimetre
1147,10 gram
1148,10 gram
1149,10 gram
1150,15.0 centimetre
1151,8.58 inch
1152,10 gram
1153,10 gram
1154,10 gram
1155,10 gram
1156,2100 metre
1157,2100 metre
1158,10 gram
1159,10 gram
1160,8.5 gram
1161,10 gram
1162,10 gram
1163,3.0 foot
1164,10 gram
1165,343 millimetre
1166,10 gram
1167,10 gram
1168,22 volt
1169,10 gram
1170,10 gram
1171,10 gram
1172,10 gram
1173,5501.0 gram
1174,7.0 centimetre
1175,10 gram
1176,10 gram
1177,13 centimetre
1178,13 centimetre
1179,10 gram
1180,3.9 inch
1181,3.9 inch
1182,10 gram
1183,10 gram
1184,10 gram
1185,10 gram
1186,390 millimetre
1187,2.8 centimetre
1188,2.8 centimetre
1189,10 gram
1190,35 centimetre
1191,75 centimetre
1192,75 centimetre
1193,40 centimetre
1194,40 centimetre
1195,10 gram
1196,10 gram
1197,10 gram
1198,30 centimetre
1199,32 centimetre
1200,32 centimetre
1201,23 centimetre
1202,2 inch
1203,5.5 centimetre
1204,5.5 centimetre
1205,10 centimetre
1206,7.75 inch
1207,7.75 inch
1208,10 gram
1209,4.1 centimetre
1210,10 gram
1211,10 gram
1212,10 gram
1213,10 gram
1214,10 gram
1215,8 centimetre
1216,8 centimetre
1217,10 gram
1218,9144 centimetre
1219,10 gram
1220,10 gram
1221,10 gram
1222,6.5 centimetre
1223,6.5 centimetre
1224,10 gram
1225,8.2 centimetre
1226,8.2 centimetre
1227,10 gram
1228,10 gram
1229,10 gram
1230,10 gram
1231,4.5 inch
1232,4.5 inch
1233,59.0 centimetre
1234,59.0 centimetre
1235,2.15 gram
1236,10 gram
1237,10 gram
1238,10 gram
1239,10 gram
1240,10 gram
1241,80 centimetre
1242,80 centimetre
1243,10 gram
1244,5.5 inch
1245,10 gram
1246,10 gram
1247,14 gram
1248,10 gram
1249,21 centimetre
1250,21 centimetre
1251,10 gram
1252,10 gram
1253,14 centimetre
1254,14 centimetre
1255,10 gram
1256,10 gram
1257,10 gram
1258,10 gram
1259,10 gram
1260,10 gram
1261,205.0 centimetre
1262,205.0 centimetre
1263,10 gram
1264,46 centimetre
1265,46 centimetre
1266,40 centimetre
1267,40 centimetre
1268,40 centimetre
1269,40 centimetre
1270,40 centimetre
1271,40 centimetre
1272,10 gram
1273,10 gram
1274,10 gram
1275,10 gram
1276,10 gram
1277,10 gram
1278,10 gram
1279,10 gram
1280,85 millimetre
1281,85 millimetre
1282,14.0 inch
1283,9.0 gram
1284,2.6 inch
1285,121.0 cup
1286,10 gram
1287,71 centimetre
1288,71 centimetre
1289,1120.0 millimetre
1290,10 gram
1291,10 gram
1292,10 gram
1293,10 gram
1294,1.0 gram
1295,10 gram
1296,10 gram
1297,10 gram
1298,15 centimetre
1299,15 centimetre
1300,10 gram
1301,10 gram
1302,110 centimetre
1303,110 centimetre
1304,10 gram
1305,10 gram
1306,10 gram
1307,10 gram
1308,10 gram
1309,27 millimetre
1310,27 millimetre
1311,18.4 centimetre
1312,10 gram
1313,10 gram
1314,10 gram
1315,17 centimetre
1316,27 centimetre
1317,10 gram
1318,60.0 centimetre
1319,60.0 centimetre
1320,295 millimetre
1321,10 gram
1322,10 gram
1323,10 gram
1324,87 millimetre
1325,87 millimetre
1326,10 gram
1327,10 gram
1328,450.0 gram
1329,47 inch
1330,55 centimetre
1331,45 centimetre
1332,36.0 centimetre
1333,36.0 centimetre
1334,36.0 centimetre
1335,10 gram
1336,10 gram
1337,10 gram
1338,200 centimetre
1339,200 centimetre
1340,4.0 pound
1341,300 centimetre
1342,10 gram
1343,10 gram
1344,10 gram
1345,155 millimetre
1346,155 millimetre
1347,10 gram
1348,10 gram
1349,10 gram
1350,12095 metre
1351,2.5 inch
1352,2.5 inch
1353,2.5 inch
1354,10 gram
1355,10 gram
1356,10 gram
1357,50 centimetre
1358,50 centimetre
1359,10 centimetre
1360,10 gram
1361,10 gram
1362,4.3 centimetre
1363,10 gram
1364,22.86 centimetre
1365,22.86 centimetre
1366,10 gram
1367,320 millimetre
1368,18 centimetre
1369,10 gram
1370,27.9 centimetre
1371,27.9 centimetre
1372,27.9 centimetre
1373,10 gram
1374,44 metre
1375,44 metre
1376,44 metre
1377,400 pound
1378,10 gram
1379,10 gram
1380,10 gram
1381,10 gram
1382,5 centimetre
1383,5 centimetre
1384,10 gram
1385,10 gram
1386,19.9 inch
1387,19.9 inch
1388,9.5 centimetre
1389,9.5 centimetre
1390,31.5 centimetre
1391,243 millimetre
1392,243 millimetre
1393,77 centimetre
1394,55 centimetre
1395,55 centimetre
1396,10 gram
1397,200 centimetre
1398,1.2 centimetre
1399,1.2 centimetre
1400,10 gram
1401,10 gram
1402,10 gram
1403,206.5 centimetre
1404,120.7 centimetre
1405,390.0 inch
1406,10 gram
1407,315 millimetre
1408,3.14 centimetre
1409,151.0 centimetre
1410,10 gram
1411,85 inch
1412,85 inch
1413,10 gram
1414,67 centimetre
1415,3.0 centimetre
1416,3.0 centimetre
1417,10 gram
1418,10 gram
1419,280 millimetre
1420,280 millimetre
1421,10 gram
1422,4.0 centimetre
1423,4.0 centimetre
1424,8 centimetre
1425,10 gram
1426,10 gram
1427,6.7 centimetre
1428,6.7 centimetre
1429,6.7 centimetre
1430,4.7 centimetre
1431,1.2 centimetre
1432,55 centimetre
1433,24 millimetre
1434,23 centimetre
1435,10 gram
1436,10 gram
1437,10 gram
1438,10 gram
1439,10 gram
1440,10 gram
1441,8.5 centimetre
1442,220 centimetre
1443,49.0 centimetre
1444,49.0 centimetre
1445,787.0 centimetre
1446,10 gram
1447,47 centimetre
1448,10 gram
1449,10 gram
1450,10 gram
1451,8 centimetre
1452,8 centimetre
1453,11 centimetre
1454,10 gram
1455,10 gram
1456,10 gram
1457,10 gram
1458,10 gram
1459,10 gram
1460,6.5 centimetre
1461,10 gram
1462,80.0 centimetre
1463,27.6 centimetre
1464,27.6 centimetre
1465,10 gram
1466,10 gram
1467,7.4 inch
1468,7.4 inch
1469,7.4 inch
1470,10 gram
1471,10 gram
1472,10 gram
1473,10 gram
1474,10 gram
1475,10 gram
1476,10 gram
1477,26 centimetre
1478,10 gram
1479,135 millimetre
1480,135 millimetre
1481,10 gram
1482,10 gram
1483,10 gram
1484,3.0 inch
1485,10 gram
1486,10 gram
1487,10 gram
1488,9.5 centimetre
1489,9.5 centimetre
1490,23 centimetre
1491,10 gram
1492,10 gram
1493,4.53 inch
1494,8 centimetre
1495,10 gram
1496,500 millimetre
1497,20 inch
1498,50 centimetre
1499,10 gram
1500,10 gram
1501,10 gram
1502,19 centimetre
1503,10 gram
1504,11.5 centimetre
1505,10 gram
1506,24 centimetre
1507,20 centimetre
1508,10 gram
1509,10 gram
1510,10 gram
1511,10 gram
1512,17 centimetre
1513,17 centimetre
1514,35 centimetre
1515,35 centimetre
1516,4.1 centimetre
1517,4.1 centimetre
1518,210 centimetre
1519,7.8 centimetre
1520,7.8 centimetre
1521,75 millimetre
1522,10 gram
1523,10 gram
1524,100.0 gram
1525,10 gram
1526,10 gram
1527,10 gram
1528,4.5 centimetre
1529,4.5 centimetre
1530,10 gram
1531,2 centimetre
1532,10.0 centimetre
1533,10.0 centimetre
1534,7.5 centimetre
1535,22 centimetre
1536,22 centimetre
1537,10 gram
1538,240 millimetre
1539,240 millimetre
1540,10 gram
1541,10 gram
1542,7 centimetre
1543,7 centimetre
1544,8 centimetre
1545,10 gram
1546,10 gram
1547,10 gram
1548,6.5 centimetre
1549,10 gram
1550,10 gram
1551,10 gram
1552,3.34 inch
1553,29.5 centimetre
1554,29.5 centimetre
1555,10 gram
1556,10 gram
1557,10 gram
1558,32 centimetre
1559,11 centimetre
1560,10 gram
1561,10 gram
1562,37 centimetre
1563,37 centimetre
1564,10 gram
1565,127 centimetre
1566,9.13 inch
1567,9.13 inch
1568,7.0 centimetre
1569,7.0 centimetre
1570,7.0 centimetre
1571,305 millimetre
1572,305 millimetre
1573,10 gram
1574,10 gram
1575,10 gram
1576,21 centimetre
1577,10.2 centimetre
1578,10 inch
1579,10 inch
1580,0.8 millimetre
1581,50.0 centimetre
1582,50.0 centimetre
1583,10 gram
1584,10 gram
1585,9 inch
1586,9 inch
1587,10 gram
1588,10 gram
1589,10 gram
1590,10 gram
1591,10 gram
1592,10 gram
1593,10 gram
1594,30.0 centimetre
1595,30.0 centimetre
1596,2.7 centimetre
1597,14 centimetre
1598,10 gram
1599,10 gram
1600,410 millimetre
1601,10 gram
1602,10.0 centimetre
1603,10 gram
1604,50 centimetre
1605,330.0 gram
1606,10 gram
1607,130 centimetre
1608,130 centimetre
1609,10 gram
1610,10 gram
1611,10 gram
1612,10 gram
1613,10 gram
1614,10 gram
1615,10 gram
1616,2.8 centimetre
