image_id,image_link,group_id,entity_name,text
121951,https://m.media-amazon.com/images/I/71JLiLZv31L.jpg,375816,item_weight,".\»JQISETTES | ;4\3'55”55

185

Qal'no' 9027;31.""0

oRIGINAL @)

om llO

= |
NOISETTES ‘y'\«NELﬁEIIE.S , 1

= "" 8L
3 ! ‘e

"
121952,https://m.media-amazon.com/images/I/51YMBw7S43L.jpg,449021,item_weight,
121953,https://m.media-amazon.com/images/I/51PXUkmOzyL.jpg,449021,item_weight,
121954,https://m.media-amazon.com/images/I/51wNzUg0o5L.jpg,449021,item_weight,
121955,https://m.media-amazon.com/images/I/614d9P2fP2L.jpg,529606,item_weight,"9.8cm/3.86in

ch

3cm/1.18inch

9.5cm /3.74inch

2.2cm/0.87inch
"
121956,https://m.media-amazon.com/images/I/81bGpmHQkCL.jpg,483370,item_weight,"BATHABLE

L
Jid
SRS

SILICONE
VINYLE
"
121957,https://m.media-amazon.com/images/I/31I9bmV5gDL.jpg,731432,item_weight,"o iy
s o
e oniy

"
121958,https://m.media-amazon.com/images/I/61w1yHcUuiL.jpg,334327,item_weight,"Easy to Use and Portable

290g weight, lightweight and portable,
it can be folded quickly and taken anywhere.

"
121959,https://m.media-amazon.com/images/I/61u8T5iQepL.jpg,641642,voltage,"METEOR SHOWER LIGHT STRUCTURE DIAGRAM

Water Cap

50cm/19.7in

«—————————————30cm/11.81in

Can be
connected

e ) ) g ) R )
HE ) ) ) s ) e e
S WA ) P ) i e e ) pam) s ma
T S ) o e S e e e e e sl
ST K aAbA e i pw e e e e s s s s
A e ama s ) mm e men mem pem e e e e
BT SR P | el e b b b p b b A
T e SRR ) ) ) ) ) pm) s ) ) ) ) | e
=
A BN ) ) ma ) o ) ) o ) | -
P BB ) ) ) ma Ea) e mam) ) maw) ) maw ma | e
=
2 A
Lo ©o
g =
s £
o w
"
121960,https://m.media-amazon.com/images/I/51RjqBPuV3L.jpg,866516,item_weight,"9I0ITI1

BRASS JAHAHERI

| 2 Inch

15 Inch

Product Weight Product Qty
153gm Pes of 1
"
121961,https://m.media-amazon.com/images/I/71E42iV+-cL.jpg,630869,item_weight,"Material:Stainless steel. IP black plating

Inner Circumference (without extra buckle):21cm (8.3"")
Inner Circumference (with extra buckle):22.5cm (8.9"")
Weight:77.82g

"
121962,https://m.media-amazon.com/images/I/91REa30R6kL.jpg,731432,item_weight,""" BEST CHOICE FOR
YOUR 600Y

Most Hydration Powders
contain over 30 grams of
sugar, while BioSteel’s
Hydration Mix contains zero
sugar and is sweetened
with natural stevia extract.
| Clean, quality ingredients
B for instant hydration.

CONNOR
McDAVID

#TEAMBIOSTEEL
"
121963,https://m.media-amazon.com/images/I/617p8FE2KnL.jpg,593600,item_weight,
121964,https://m.media-amazon.com/images/I/51f+MLP6AOL.jpg,893692,item_weight,"47x36x20.5cm. 2.01kg

47cm

"
121965,https://m.media-amazon.com/images/I/51My93YZgWL.jpg,120569,item_weight,"Futterungsempfehlung flr Hunde und Katzen pro Tag:
(0,5-1,0 g pro kg Kérpergewicht)

Korpergewicht  minimale Menge pro maximale Menge pro . o oo

(kg) Tag (g) Tag (g)

34 152 34 2040
5-10 255 5-10 25-100
15-20 7.5-10 15-20 75200
2530 12515 25-30 125-300
30-40 15-20 30-40 150-400
50-60 25-30 50-60 250-600

Die Menge sollte Giber 5-7 Tage langsam erhaht werden, damit der Darm und die Darm-
bakterien die Fasern optimal nutzen kénnen. Gibt man von Anfang an die notwendige
Endmenge kann sich die Kotkonsistenz durch den plétzlich erhéhten Faseranteil ver-
schlechtern. Die Fasern sollten vorab mit Wasser aufgequollen werden und dann gut
unter die Ration gemischt werden.

Die Menge kann bis maximal 1 g pro Kilogramm Kérpergewicht pro Tag gesteigert wer-
den. Wenn der Kot weicher wird, ist die individuelle Grenze erreicht. Die Menge sollte
dann wieder um einen halben Teeléffel reduziert werden.
"
121966,https://m.media-amazon.com/images/I/61Pi-VqbSyL.jpg,563130,item_weight,
121967,https://m.media-amazon.com/images/I/61MHBGQHzYL.jpg,752266,item_weight,"UPGRADED 34 LED

34 LED Lights
n Motion Sensor
; 16.4ft/120° WHITE
5
°

3500K/4500K/6500K
? Light Weight

-
~~o
~~

~
~~o
~~

e || e —— - -

2.46ft/75cm 2.46ft/75¢cm 5.5ft/168cm

USB Port Power Plug Extenslon 1.27ft/39cm
"
121968,https://m.media-amazon.com/images/I/81MfsEhCMCL.jpg,396159,item_weight,"ABSORB
8.3 TIMES WATER
60% MORE ABSORBENT than average

SUPER TERRY

ARK gives at least 8% more facial
yarns making super long terry.
Super absorbent and super soft.

BLEACH SAFE £\

SUPER ABSORBENT

95 °C & DETERGENT SUPER FAST ABSORBING
500 TIMES LAUNDRY SAFE thanks to our unique post processing

95 °C & DETERGENT TEST
COLOR FASTNESS

ARK is experienced in dyeing processing.
Making our microfiber have much better ,
laundry performance than avergage. /it

ARK

"
121969,https://m.media-amazon.com/images/I/61sOULBT9XL.jpg,308856,item_weight,"2

o
I TWINS
INS

flnaasnas  JSuy b
Ideal for all types of osca

1209 MRR:Z20- | %

(Incl. of al taxes)

"
121970,https://m.media-amazon.com/images/I/71Uhyc4E7qL.jpg,593600,item_weight,"PRODUCT INFORMATION

BRAND EULANT
WEIGHT [ Helmet and chin about 390g+10g [ J
SIZE ;
MATERIAL Sy
FEATURES J Lightweight, protective 1

r/

v,

Size chart(Measuring head perimeter)

Perimeter
. 853N
"
121971,https://m.media-amazon.com/images/I/71j5v1KAbXL.jpg,442321,item_weight,"Belastbarkeit @ﬂ:ﬁ”&g

"
121972,https://m.media-amazon.com/images/I/61K8YWuB-YL.jpg,442321,item_weight,"Nettogewicht

27KG

Doppelte Messstruktur
"
121973,https://m.media-amazon.com/images/I/91piMUjbqgL.jpg,507619,item_weight,"s 'S 2023102124 102 GMT (300

[N~ ==

1 L

a6

RPO A93
"
121974,https://m.media-amazon.com/images/I/91+pi7d5ZbL.jpg,507619,item_weight,
121975,https://m.media-amazon.com/images/I/91L+ExCDQUL.jpg,507619,item_weight,
121976,https://m.media-amazon.com/images/I/91MeE3OTvFL.jpg,507619,item_weight,"O
D
N
(o))
<
o
o
o
o

oy

"
121977,https://m.media-amazon.com/images/I/91c1csxkIvL.jpg,507619,item_weight,
121978,https://m.media-amazon.com/images/I/61jEO3tKaRL.jpg,523149,item_weight,"- =——— Made of brass

Natural Peridot

Sparkling CZ

0.62"" (15.8mm) Ring width:
0.10""(2.6 mm)

Natural Peridot

Ring sizes Diameter Circumference
6 0.65""(16.50mm) | 2.04""(51.83mm)
7 0.68""(17.35mm) | 2.14""(54.34mm)

8 0.72'(18.20mm) | 2.25""(57.17mm) Weight:5.68+0.5g

"
121979,https://m.media-amazon.com/images/I/61sWG1hQzsL.jpg,318770,wattage,"Aluminum'ﬁre&/%;
~ Enhance its Beauty
a; s % 3

"
121980,https://m.media-amazon.com/images/I/51tlH6xjqEL.jpg,318770,wattage,"~_Extended SR More Durable

Lengthened soft rubber protection, never worry
about bending and breakage.
"
121981,https://m.media-amazon.com/images/I/61WZkSYETpL.jpg,396159,item_weight,"CANADIANYLINEN.ca
BED & BATH HOME STORE

Everest
Premium

Bath Towel
(27"" x 54"")

Everest Premium
Cotton Bath Towels
Set

Pieces

Our Everest Premium
Cotton Bath towel is
27""x 54"" inches with
520 GSM thickness.

"
121982,https://m.media-amazon.com/images/I/716imaKSoML.jpg,396159,item_weight,"CANADIANYLINEN.ca
BED & BATH HOME STORE

A 27""x54"" 520 GSM

Premium Everest Bath Towels
"
121983,https://m.media-amazon.com/images/I/71hvYbyeICL.jpg,524635,item_weight,"Ibu 400 akut - 1 A Pharma®

©

Bei Schmerzen und Fieber

Bei Schmerzen oder Fieber ohne drztlichen Rat nicht Idnger 4
/
PHARMA

g T STy

Ibuprofen 400 mg pro Filmtablette

anwenden als in der Packungsbeilage vorgegeben!

20 Filmtabletten

W T — ANMD OOV TTQu

s
"
121984,https://m.media-amazon.com/images/I/511yvtIN9ZL.jpg,752266,item_weight,
121985,https://m.media-amazon.com/images/I/8161EoncQ-L.jpg,601746,item_weight,
121986,https://m.media-amazon.com/images/I/71bBbJHdF2L.jpg,459516,item_volume,"UPTO2MONTH SUPPLY """"me

Sllpmem V

s

g
""

&
Wl

iy

L

SEED Ol

Mmggwm
oo Y
i m;rmmmm
"
121987,https://m.media-amazon.com/images/I/71DhqpZSBJL.jpg,459516,item_volume,"FORMULATED

FOR ADULTS

60 Servings Per Bottle

Traditional Use

Gluten-Free

Easy-To-Take

Non-GMO

ORGANIC

PUMPKIN
SEED OlL

LIQUID DROPS

Vegan

NN \{/

Dietary Supplement
VA 0z (30 mL)

N2

MaryRarh'se
"
121988,https://m.media-amazon.com/images/I/81I0EKY-LjL.jpg,459516,item_volume,"LIQUID DROPS

PUMPKIN

' SUGGESTED USE:

Shake gently before use. Adults, take up to 15 drops (0.5 mL) 1 to 3 times a day, or as
recommended hy a physician or healthcare professional. Can he taken directly by
mouth or added to water. Please avoid direct dropper contact to the skin or mouth in
order to prevent product contamination and damage to the dropper.

Do not exceed the recommended dose.
"
121989,https://m.media-amazon.com/images/I/6125IJLri6L.jpg,459516,item_weight,"NATURAL sprint s

IIIIIITIEINININNND] ~
P A

favorisce il transito intestinale
contro | intestino pigro

NATURAL
sprint

30 cpr,/400 mg
"
121990,https://m.media-amazon.com/images/I/81cynK3eM-L.jpg,893692,item_weight,
121991,https://m.media-amazon.com/images/I/613Br-yCkQL.jpg,483370,item_weight,
121992,https://m.media-amazon.com/images/I/71AqXqEwbTL.jpg,369753,item_volume,"8cm/3.15in

€LY/WOTT

"
121993,https://m.media-amazon.com/images/I/51-A5K+qixL.jpg,308856,item_weight,
121994,https://m.media-amazon.com/images/I/616-g2tcSrL.jpg,557758,item_weight,
121995,https://m.media-amazon.com/images/I/613Yv18RvPL.jpg,375816,item_weight,"LavA11p

TORINO, ITALIA, 1895

E
0
B
"
121996,https://m.media-amazon.com/images/I/61mXc6NVACL.jpg,375816,item_weight,"tavA11IRn

TORINO,ITALIA,1895

GRAN
ESPRESSO
INTENSO

= ; ) Tostatura scura
——

.@) CIALDE

CAFFE MACINATO
10809 © g7ie

CIALDE
per macchina
ESPRESSO

"
121997,https://m.media-amazon.com/images/I/61zbJTJvoVL.jpg,375816,item_weight,"(avArin

0,ITALIA, 1895

TORIN

ot NACNATO
10809 ©
"
121998,https://m.media-amazon.com/images/I/51rNOzI5j3L.jpg,375816,item_weight,"VNDISSHH0Ed | 334400 ILIMNOAVA S ATV.LI | PROF

UiLyynui
W -

"
121999,https://m.media-amazon.com/images/I/6191xWJm9+L.jpg,630869,item_weight,"v

18mm
(0.717)

- 36mm/(1.42"") — |

Material:Stainless steel. [P black plating. Silicone

Length:13-16.5cm/(5.1""-6.5"") Weight:23g

"
122000,https://m.media-amazon.com/images/I/415o3jEKTGS.jpg,752266,voltage,"RF:#H50% 5 26em
"
122001,https://m.media-amazon.com/images/I/71sCy5GfbdL.jpg,675317,item_weight,
122002,https://m.media-amazon.com/images/I/91LkAmp1DmL.jpg,281678,item_weight,"x mélange latino-
wx et arom
"
122003,https://m.media-amazon.com/images/I/61KwHa3FKyL.jpg,893692,item_weight,"(Younz 1t (w2)Z0oT

(Yungee (W2)sL

47(cm) 18.5(inch)

——  Whatcani fit? ——

(6~9 days necessities for travel or trips)

m n 12

8xShirts 8xTrousers 8xDresses
3xJumpers 4xPairs 3xHandbags

4.15KG

28 inch

29(cm)
11.4(inch)
"
122004,https://m.media-amazon.com/images/I/81a3Dgzu8jL.jpg,318770,wattage,"Support 100W PD High-Speed Charging

ing

Fast Charg
20V bA 100W

60%

Mins
"
122005,https://m.media-amazon.com/images/I/71jah+50P3L.jpg,318770,wattage,
122006,https://m.media-amazon.com/images/I/618bEblGMFL.jpg,271537,voltage,
122007,https://m.media-amazon.com/images/I/71+Pxs0oGOL.jpg,501250,item_weight,
122008,https://m.media-amazon.com/images/I/71YgJKD37CL.jpg,737148,item_weight,"0.5 GPM Hi-Flow Design

Our high-quality faucets allow for instant access
to large amount of fresh water in no time.

TL-ANAN

1690z 1690z 1690z 1690z

"
122009,https://m.media-amazon.com/images/I/71gpjkiQvBL.jpg,844474,item_weight,"= LIGHTWEIGHT KIDS BACKPACK

14.2 inch ]

S g}flmﬁﬂmﬂw ﬂ i
s B

£
"
122010,https://m.media-amazon.com/images/I/41UKZuC1WgL.jpg,810266,item_weight,"CARAMEL ME
CRAZY

"
122011,https://m.media-amazon.com/images/I/71AOBhexPaL.jpg,558374,item_weight,"JBRA

Zutaten: Zucker, Séuerunqsrnine!: Weinsaure (L+) und
Citronensaure, Saureregulator: Nalriumhydro?encarho-
nat, pflanzliche Fette (Raps) ganz gehartet, Maltodextrin,
Glukosesirup, Starke, Trennmittel: Mono-und Diglyceride
von Speisefettsauren, Aromen, Rote-Beetesaft-

Konzentrat, Farbstoffe: Carotine und kupferhaltige
Komplexe der Chlorophylline

Inhalt: 10 Brause-Brocken 809 zum Schlecken mit Waldmeister-, Zitronen-, Orangen- und Himbeer-Geschmack

USE-BROCKENBRAUSE-BROCKEN BRAUSE-BROCKENBRAUSE""B

100g enthalten im Durchschnitt:

Energie 1623 kJ (382 kcal)
Fett 08¢
-davon gesattigte Fettsauren 08¢
Kohlenhydrate 894
~davon Zucker 87g
Eiweil 0g
Salz 239

ROCKENBRAUSE-BROCKEN
"
122012,https://m.media-amazon.com/images/I/81tC+xSYwNL.jpg,149159,item_weight,"( | A 4,
| /Y d/ 4

OURMET e
PEFPERCORNS

"
122013,https://m.media-amazon.com/images/I/51kjPo-lyNL.jpg,648011,voltage,
122014,https://m.media-amazon.com/images/I/51Qa+IaotRL.jpg,731432,item_weight,"caNADIA

WPROTEIN

DEXTROSE
0680000
"
122015,https://m.media-amazon.com/images/I/61TEltUCtDL.jpg,752266,item_weight,"LIGHT-EMITTING DIODE: 1X1W LED

Luminous flux: 90 lumens (Corresponding to the brightness of a 10 watt halogen lamp)

Working voltage: AC~230V Color temperature: warm white (3000Kevin)
Beam angle: about 45° Loadable: 3000 kg
Working temperature: -30°C~+50° 3-year warranty

Weight: about 0.6 kg

"
122016,https://m.media-amazon.com/images/I/91qjSY9uxML.jpg,487566,item_weight,"»

) N (L »\
e I é‘!/;*\\c‘)ff, 3 ,
L b4 ?x AP N
2 v : ""Y‘i‘ﬁ{ Ic( W

v

"
122017,https://m.media-amazon.com/images/I/818MqE2X9CL.jpg,898898,item_weight,
122018,https://m.media-amazon.com/images/I/61PSzpxvDIL.jpg,844474,item_weight,"Size Comparison

A5 45¢cm

15inch

A;m < = s
3

7cm

Size:45x37x16cm Weight:700g(+20g)
"
122019,https://m.media-amazon.com/images/I/81n6E0uvqVL.jpg,397856,item_weight,
122020,https://m.media-amazon.com/images/I/91ZHCpX5U+L.jpg,397856,item_weight,"Unser Vitamin K2VITAL®, ist das
weltweit reinste K2 MK7, identisch
mit dem K2-Molekiil aus der Natur
und vollstandig bioaktiv.

"
122021,https://m.media-amazon.com/images/I/71SrtpSpHRL.jpg,397856,item_weight,"+ Das Vitamin zeichnet sich
durch seine absolute Rein-
heit und seinen garantierten
Vitamin-D3-Gehalt aus.

+ Vitamin D3 und K2 arbeiten
harmonisch zusammen,
um Kalzium & Phosphor in
unserem Korper im Gleich-
gewicht zu halten.

+ Vitamin D3 tragt zur Erhal-
tung unserer Knochen sowie
gesunder Zahne bei und
unterstitzt unser Immun-
system.

"
122022,https://m.media-amazon.com/images/I/81okTsfb5dL.jpg,397856,item_weight,"Reine Rohstoffe und
der Verzicht auf
Zusatzstoffe ist uns
wichtig.

d

Zutaten mit
hoher Qualitat,
natiirlich frei von
Pestiziden.

0%a’e
o>
.
Hohe Bioverflig-
barkeit, damit
Wirkstoffe ideal

vom Korper aufge-
nommen werden.

ﬁ
J

Unsere Vitamine
sind frei von
Gentechnik und
unnotigen Zusatzen.
"
122023,https://m.media-amazon.com/images/I/71XNORaEprL.jpg,397856,item_weight,"3P’ INJUILLEBYA . 3P INdUIWRYABIY
(U RNET) E_m;cmu_mzimk-o

Nl AQYW | 1 nsydney Jaaziny -LNJ-A

‘uJade) 1aunp pun Jyny ‘uJapuiy
UOA 3HaMy2Iay Jap giey4agny ‘Suniyeut3 aydial
-sgun)sylamge pun auadomadsne unj zyesi3
ula) - 12Riws3unzuedias3uniyen ‘uayaJydsiagn
3Yyd1u a8uawiyaziay ayodnsey auayyoidwa aig

NYYQ XN3AQ

""uawiyauud wesynyag jyonsey uajdod] |

51500 k\va

‘uayjoisyoy ‘zueyd sne ‘ue8ap,.... ‘YdsuUeRSap .
(19s030) sne) ..10-1IW
‘(suedy-Ne %L'66 L-HW)

eddey UOA .. TVLIAZH UlWeyA

‘(1043412183310Y)) @ UlWEIIA
NALYLIN7T

(
wERTE
Je Tagesdosis
(1Tropfen)
D3 25pg
(1000 1L.E)
NRV 500%
K2VITAL®
20pg
NRV 27%

NAMH
MHD:31.03.2025 / CH:VC20230126

"
122024,https://m.media-amazon.com/images/I/81WlL18vBuL.jpg,397856,item_weight,"LUTATEN

Vitamin D* (Cholecalciferol),
Vitamin K2VITAL®** von
Kappa (MK-7 99,7% all-trans),
MCT-0OL** (aus Kokosol)

*Vegetarisch. **Vegan, aus
pflanzlichen Rohstoffen.

NAHR-
wERTe

Je Tagesdosis
(1Tropfen)

(1000 16)

NRV 500%

BOOONGYN36

TRUST

In V-Cut Produkte kommt
nur rein was rein gehort -
keine sinnlosen Inhaltsstoffe
oder unnotige Zusatze.

=
Je xﬂﬂ/e
53 S <.
n< o & —
£2€5 | ==
S&E.q| .
e v
== “(1
e = \,
QJ\TEU
EEmaE [
gir2E| €30ml
S2a4acS| € 1020

Mh\)e |N Gt—.N’\ﬂN‘I

MHD:31.03.2025 / CH:VC20230126

Hochste Reinheit

s

Gentechnikfrei ‘

Pestizidfrei

Hohe
Bioverfiigbarkeit

Unser Vitamin K2VITAL®, ist
das weltweit reinste K2 MK7,
identisch mit dem K2-Molekdl
aus der Natur und vollstandig
bioaktiv. In Verbindung mit
Vitamin D wird das Kalzium im
Korper im Gleichgewicht gehal-
ten und dient dazu Knochen-,
Herz-, Muskel- und Immun-
gesundheit zu verbessern.
Zudem tragt K2 zu einer
normalen Blutgerinnung bei.

Vg

\ 4

D3 1000 L.E
K2VITAL® 20pg

"
122025,https://m.media-amazon.com/images/I/718TOwBS0NL.jpg,752266,voltage,
122026,https://m.media-amazon.com/images/I/5173M8BmF-L.jpg,299791,item_weight,"IDADIO.g

IO 000 L

Stainless Steel 29.8 mm

SK© [N

Weight: About 8.4g

TIPS : manual measuring permissible error
"
122027,https://m.media-amazon.com/images/I/810VpvbWDTL.jpg,179080,item_weight,"O Bike Weight
1 88LBS

Max Load
330LBS

- Rider Height
5'4"" To 6'2""

"
122028,https://m.media-amazon.com/images/I/71crACt804S.jpg,459516,item_weight,"GRUNER KAFFEE
EXTRAKT

NAHRUNGSERGANZUNGSMITTElK
IT GRONEM K AFFEEBOHNENEXTRA

100 KAPSELN 33 6|

NENNFULLMENGE:
"
122029,https://m.media-amazon.com/images/I/81cW3MOwb4S.jpg,459516,item_weight,"ST T BHT 7T T IE L IITaTT 7 Z 7T 77 F77

Msonsige Srofr ”pﬁa:uesﬂi’s“g’ |
[)rllIner Kaffeebohnen-Extrakt 400m8 i)
b 0“_)[-]9n8‘ciure ) 200mg g5

AIIS Angaben Unterliegen den be Naturprodukten iiblichen Schwankunnen
I;l:’tlz': Nahrstofthezugswerte (NRV)
"" Kein rordnung (EU) Nr. 1169/2011
e Nahrsmffbezugswerte (NRV) vorhanden

NahVUn
N
ahweﬂgslﬁl

ne
5 fir, €
Ganzungsmittel  dignen nicht als ErSA opsin®
leheHs

usreiche und! ausgewagene Emahrung U"" :,zehrsmeﬂgs
. <l angegebene: empfohlehe taghdmve""e Jon kel

N

et Gbgrg
Chritten der, Reic
Vaufbewahren werden. Auserhalb

Aus
kontrolliertem Anbau

Hochdosiert mit
200 mg Chlorogen-
saure

‘ Enthalt Pflanzenstoffe,

die beim Rosten
verloren gehen

\\ \.\‘
evihado
& ‘O
"
122030,https://m.media-amazon.com/images/I/81nhFrhwSQS.jpg,459516,item_weight,"ey g,
{0 acizieln taglich mit ausreichend Wasser einnehmen.
Yenthalt 50 Portionen (nach Verzehrempfehlung):
57 % G
et Kaffehgh 1 (Coffea robust? /
e eebohnenextrakt 12: A s
: milfs;?h:{h %0 % Chiorogensaure und 2 % Koffeinl, Ube rzugfsf' ?
: mikroll(r' Ydr.uXYDFODYlmethylcellu|ose (Kapselhill), FUISte™ 3/
S eline. Cellulose, Trennmittel: Magnesiumsalze % 84
p'-‘ISEfells'a'uren o %
ln[[ Eﬂlhél[ K(]ffein g z
irKing ‘ 3=
DIRAX] ko 1eing‘:h:lnldbschwangere Frauen nicht empfohlen. § é
Blrdgt 8 mg/Tagesdosis. = ‘
fﬁirg-erfle""‘ eutsehiang N 2 (4 g
o 0 G & 4 g\} ‘g %
[l""; Guterbahnhof1 NS W N
T34 e www.vihado.com

QI BB\

| a:/ Oﬁngt' kiih! ung trocken aufbewahrt, mindestens
A bis Enge |y Nr.: siehe Bodenaufdruck J

100% vegan &
ohne Tierversuche

Gluten- und Laktosefrei

Ohne
Konservierungsstoffe

Ohne
Farb- und Aromastoffe

Ohne
Gentechnik

‘\ \.\‘
evihado
‘ .0
"
122031,https://m.media-amazon.com/images/I/71Sg11IX7dL.jpg,507467,item_weight,"Portable IVini
C OB-LED"" Elashliglit

This?pocket size keychain light
istlight for carnying during work

2.36inch

<
0:79inch

Size:2.36%1.77:0.79inchi4 3@
"
