image_id,image_link,group_id,entity_name,text
69562,https://m.media-amazon.com/images/I/71QVx57MLpS.jpg,731432,item_weight,"& 0 \\l =

Jede Kapsel enthalt:

Prebiotische Fasern
» Sunfiber® hydrolisierte:Guargummi..
» Aquamin®-F
Aquamin®-Mg

ZUSAMMENSTELLUNG:

3 Hydrollslene Fasemn, Algenkonzentrat, Meerwasser-
wasserkonzentrat, hydroxypropylmethylcellulose

v (pflanzliche Kapsel). )/

Nahrungserganzungsmittel, enhélt Verdauungs-

) fasern, Meesresalgen und Meereswasserkonzentrat.
Nicht als Ersatz fir eine ausgewogene, abwechslungs-
reiche.Efnahrung verwenden.

0 Aufbewahrung: Kihl, dunkel und gut verschlossen
aufbewahren, ausserhalb des Bereiches von Kindern.

—_ Batch Nr.:
~— Mindestens Haltbar bis:

TS A\ W @

@? Veg;u;\&%'v
j Verdauuv\gsmemi

o Prabiotische Fasern vertbessern die Veydmww\q
4 180 capsules

i W=

( oder wie empfohlen ein. Fir Kinder. umrechnen

) &

LS. 7/ e

Jede Kapsel enthélt enthélt eine einzigartige Mischung,
von Zusatzstoffen, die die Darmflora und die Verdauung——
unterstiifzen. Wasserlosliche Nahrungsfasern erhhen —

7

die Menge an Ballaststoffen, Feuchtigkeit-und kurz-
kettigen Fettsauren im Darm. Aquamin Algenkonzentrat
wirkt sich nachwesislich positiv auf die Darmflora aus.
Dieser kombinierte Effekt kommt sowohl der .
Verdauung als auch dem leichteren Stuhlgang
2zugute, wie mehrere Dutzend Studien gezeigt haben.

DOSIERUNGSEMPFEHLUNG:
(7 Wenn die Verdauung Unterstitzung benétigt,
nehmen Sie 1-2 Kapseln zu den Mahlzeiten

nach Kérpergewicht. &)
Verwenden Sie so lange wie nétig. Halten Sie
sich an die empfohlene Dosierung. Nicht nach
dem Haltbarkeitsdatum‘verwenden.

Hersteller: Kala Health BV, NL

V.08.03. 21 e

O 3
"
69563,https://m.media-amazon.com/images/I/71DRc3yxM1L.jpg,881883,item_weight,"Curtain
Item number: 134494

2

&' donner ou recycler.

Association Magasin Déchéterie

MADE IN CHINA https:/quefairedemesdechets.fr

[EU]Haba Trading B.V. Mary Kingsleystraat 1 5928SK Venlo The Netherlands [UK]HBI COMMERCE LIMITED C/O Tmf Group 8th Floor,

20 Farringdon Street, London, United Kingdom EC4A 4AB [TR]JVIDAXL MARKETPLACE E-TiCARET LIMITED SiRKETi MASLAK MAH. ES

KI BUYUKDERE CAD. KOC KAYA AS PLAZA BLOK NO: 1 IC KAPI NO: 1 SARIYER/34485 /ISTANBUL /TURKEY [UA]JTOBAPUCTBO 3 OBM
EXXEHOIO BIAMNOBIAANBHICTIO BigaX/1 Yaroslavska str. 39G, Kyiv, 04071, Ukraine [AUJHB COMMERCE PTY LTD LEVEL 16, 201
ELIZABETH STREET, SYDNEY NSW 2000 [UAE]-@gir g 6)L7UJ\)§)A” 3 @JUnJ! £ o3 e 9abd 6o Jl Sl lud [US]VidaXL LLC 2250 Palmetto
Ave, Redlands, CA 92374, USA [MX]VIDAXL MARKETPLACE SOCIEDAD DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE Avenida
Insurgentes Centro, No. 64, Oficina B - 601, Colonia Judrez, Alcaldia Cuauhtémoc, Cédigo Postal 06600, Ciudad de Méxic, Mexico
[CAJVIDAXL MARKETPLACE LTD. 300-939 GRANVILLE STREET VANCOUVER BC V6Z 1L3 CANADA [JP]vidaXL &<t TFAAH X #HT )Y T 5
5EM20KS L L8F  juall 8 &ua /3POBJEHO B KWTAI/CIN'DE URETILMISTiR/FABRICADO EN CHINA

"
69564,https://m.media-amazon.com/images/I/81eoEGPnlQS.jpg,396159,item_weight,"§ UNITED COLORS
OF BENETTON.

OLORS OF BENETTON. UNITED C
"
69565,https://m.media-amazon.com/images/I/61ehbcUhJvL.jpg,866516,item_weight,
69566,https://m.media-amazon.com/images/I/81P0S6elRfL.jpg,993359,item_weight,"ALPI NATURE
-EST.2009-

CLOVES, WHOLE/ CLOUS DE GIROFLE ENTIERS / CHIODI DI GAROFANO INTERI / CLAVOS DE OLOR
1 ENTEROS / KRUIDNAGEL, HELE / GOZDZIKI, CALE / KRYDDNEJLIKA, HELA

"
69567,https://m.media-amazon.com/images/I/81vsI2cL5ZL.jpg,993359,item_weight,"ALPI NATURE
-EST.2009-

ALPI NATURE
-EST.2009-

CLOVES, WHOLE / CLOUS DE GIROFLE ENTIERS / CHIODI DI GAROFANO INTERI / CLAVOS DE OLOR
ENTEROS / KRUIDNAGEL, HELE / GOZDZIKI, CALE / KRYDDNEJLIKA, HELA

CLOVES, WHOLE / CLOUS DE GIROFLE ENTIERS/ CHIODI DI GAROFANO INTERI/CLAVOS DEOLOR
ENTEROS / KRUIDNAGEL, HELE / GOZDZIKI, CALE / KRYDDNEJLIKA, HELA

1750250-1

"
69568,https://m.media-amazon.com/images/I/816Ilf5yOSL.jpg,993359,item_weight,"ALPI NATURE
-EST.2009-

[
| CLOVES, WHOLE / cLous b ciRoFLE ENTIERS / CHIODI DI GAROFANO INTERI/ CLAVOS DE OLOR
3 ""' ENTEROS / KRUIDNAGEL, HELE / GOZDZIKI, CALE/ KRYDDNEJLIKA, HELA

| 17501251
"
69569,https://m.media-amazon.com/images/I/81tOojQo5UL.jpg,993359,item_weight,"rl

Enjoy with
- )
W Rice | WP As a drink

‘NO COOKING

just add hot water

"
69570,https://m.media-amazon.com/images/I/51dx0sWeFsL.jpg,993359,item_weight,"NUTRITIONAL INFORMATION
| serving size 15 g

| Quantity per serving
Energy (kcal) 50.8
Protein (g) 1.6

| Carbohydrate (g) 8.4

| Sugar (g) 20

{ Fat(g) 12
"
69571,https://m.media-amazon.com/images/I/713yvtlZ-jL.jpg,267182,voltage,"e/® Due circuiti di raffreddamento
~»  jndipendenti

Codi?\g
Plus™  percibi freschi 2 volte pil a lungo.

"
69572,https://m.media-amazon.com/images/I/51+GJ+-aueL.jpg,297918,item_weight,"Nutrition Facts
Per 1 bar (22 g)

Valeur nutritive
par 1 barre (22 g)

Amount %DV* | | Teneur %Va*

Calories 110 Calories 110

Fat5g 8% Lipides 5 g 8%

Cholesterol 0 mg Cholestérol 0 mg

Sodium 90 mg 4% Sodium 90 mg 4%

Carbohydrate15g 5% Glucides 15g 5%
Fibre 1 g 4% Fibres 1 g 4%
Sugars 8 g Sucres 89

Protein 1 g Protéines 1 g

Vitamin A 0% Vitamine A 0%

Vitamin C 0%| | Vitamine C 0%

Calcium 0% Calcium 0%

Iron 4% Fer 4%

*DV = Daily Value

* VQ = valeur quotidienne

"
69573,https://m.media-amazon.com/images/I/516MP4MrVYL.jpg,297918,item_weight,"CRUNCHY DIPPED
PEANUT BUTTER
CHOCOLATE

GRANDLA SOUARES

wermomsnases | 10 AORES wae @ 132 g

"
69574,https://m.media-amazon.com/images/I/511rFzpvbnL.jpg,297918,item_weight,"ENROBES CROQUANTS
BEURRE D'ARACHIDE
ET CHOCOLAT

CARRES DE GRANOLA

s ™™ asuososaensureass | 110 CALORIES mawsseicas @0 132 g

"
69575,https://m.media-amazon.com/images/I/511NZG594tL.jpg,297918,item_weight,"CRUNCHY DIPPED

PEANUT BUTTER
CHOCOLATE

SOUARES

"
69576,https://m.media-amazon.com/images/I/51MOllGsWhL.jpg,297918,item_weight,"ENROBES CROQUANTS

BEURRE D' nRACNIﬂE
1) LHUEI]L
ANOLA

S s 0 LGRS TS | 110 CALORIES nssoczs

"
69577,https://m.media-amazon.com/images/I/61HEYLJoT6L.jpg,237000,item_weight,"ROUND TABLE TOP COVER SIZE:
102X10cm / 40.2X3.9inch

40.2""(102cm)

FURNITURE COVER SIZE

?102x10cm
"
69578,https://m.media-amazon.com/images/I/615jkIGVvNL.jpg,369753,item_volume,"GARNICR

VITAMIN C
FOR
BRIGHTER
SKIN

GREEN TEA
FOR
PURIFIED &
HYDRATED
SKIN

POMEGRANATE
FOR

PLUMPED &
HYDRATED
SKIN

MASKS FOR ALL YOUR NEEDS

HYALURON
FOR
GLOWING
SKIN

BLACK
ALGAE
FOR
PURIFIED
SKIN
"
69579,https://m.media-amazon.com/images/I/91o0KiOvbbL.jpg,601746,item_weight,"o‘l;lllllll‘llll ||l|||l

0123456789112345

ﬁanl:lm

MADE IN CHINA

»’/ 60

505-637-60
SHOCK PROOF

ADE IN JAPAN

"
69580,https://m.media-amazon.com/images/I/81RfZo4nytL.jpg,601746,item_weight,
69581,https://m.media-amazon.com/images/I/41AiFCRe6eL.jpg,648011,voltage,
69582,https://m.media-amazon.com/images/I/61th37sMfyL.jpg,411423,item_weight,"| ,....,'{( g(1000kca| - 9.53/;
"
69583,https://m.media-amazon.com/images/I/81WlBw-50yL.jpg,179080,wattage,
69583,https://m.media-amazon.com/images/I/81WlBw-50yL.jpg,179080,voltage,
69584,https://m.media-amazon.com/images/I/71YcwiSJi3L.jpg,179080,wattage,"Material

Silver Self-adhesive label

Best Used For

BBS0O1/BBS01B/BBS02/BBS02B
BBSHD Mid Motor

®
Size

3.0%6.4Cm
1.18 * 2.51inch

Feature

~
©
»

Waterproof Wear resistance
"
69584,https://m.media-amazon.com/images/I/71YcwiSJi3L.jpg,179080,voltage,"Material

Silver Self-adhesive label

Best Used For

BBS0O1/BBS01B/BBS02/BBS02B
BBSHD Mid Motor

®
Size

3.0%6.4Cm
1.18 * 2.51inch

Feature

~
©
»

Waterproof Wear resistance
"
69585,https://m.media-amazon.com/images/I/51xEoWR8LcL.jpg,630869,item_weight,"IP black plating
Matte finished
Stainless steel

Matt finish
IP rose gold plating
Length:21.5cm

Weight:53g
"
69586,https://m.media-amazon.com/images/I/71W2kLEl-WL.jpg,961822,item_volume,"20% Citronella Oil

30% Lavender Oil

S

25% L-menthol

,""J‘
4
|
1

25% Geranium Oil
"
69587,https://m.media-amazon.com/images/I/71h-1aRKxBL.jpg,311997,item_weight,"FAIN A AR A DC
HUILE NATURBLLE DA - ARGAN——
2 Cote, Satsde’ SELS DE MER

"" Easy to clean

Just wipe the surface with a damp cloth,
keep it dry and do not soak.

"
69588,https://m.media-amazon.com/images/I/61jpGRqFftL.jpg,752266,voltage,"Pl

4

= o

| | et e

1

"
69589,https://m.media-amazon.com/images/I/41FAly5wClL.jpg,844474,item_weight,
69590,https://m.media-amazon.com/images/I/61ieS-6J8yL.jpg,308856,item_weight,"JOHNSTON & JEFF

INCH SEED

"
69591,https://m.media-amazon.com/images/I/817Llt+RznL.jpg,459516,item_weight,"Horba&ach
EVENING

+ VITAMIN B6

SOFTGELS FOOD SUPPLEMENT

"
69592,https://m.media-amazon.com/images/I/91gEg0oatCL.jpg,459516,item_weight,"» Evening Primrose and
Starflower are both rich in the
fatty acids Linolenic Acid (LA),
Gamma Linolenic Acid (GLA) &
Oleic Acid (OA).

—_—,

- Vitamin B6 added to help
with the regulation of
normal hormonal activity

—_—

* Provides a natural source
of Omegas 6 & 9

_—

» Easy-to-swallow soft gel capsules

N

Horbaach

"
69593,https://m.media-amazon.com/images/I/81LczReM43L.jpg,459516,item_weight,"NEW LOOK.
SAME TRUSTED QUALITY

= — — _ o - g
Horbdach’ e : =R~
Horbaach

EVENING EVENING

PRIMROSE &
STARFLOWER OILS SPTE\LI\FALE\,?ES,‘QEO,&L‘
+ VITAMIN Bé

1000me

FOOD 60
SUPPLEMENT SOFTGELS

- . OMEGA-6 &9
SOFTGELS FOOD SUPPLEMENT

-
—

PACKAGING MAY VARY - = = :. : HorbéaChE
"
69594,https://m.media-amazon.com/images/I/812iS0SC3aL.jpg,459516,item_weight,"WHEAT
FREE

y 00

SOFTGELS
FREE FROM

PRESERVATIVES

Horbaach

"
69595,https://m.media-amazon.com/images/I/91BqI6OizkL.jpg,459516,item_weight,"Horbaach

\ 100%
HIGHEST
QUALITY

Horbaach'
"
69596,https://m.media-amazon.com/images/I/61eDoGPoxNL.jpg,397856,item_weight,"NUTRITIONAL INFORMATION:

Serving Size: 2 Capsules Servings Per Container: 60

Each Serving Contains NRV*

f Providing 1200mg 0
Vitamin C of Vitamin & 1200%

Zinc Citrate Providing ?0'.“9 400%
of Zinc

* Nutrient Reference Value

INGREDIENTS: Vitamin C (Ascorbic Acid), HPMC Vegan Shell,
Microcrystalline Cellulose (Bulking Agent), Zinc Citrate.

For allergens see ingredients in bold.
ot IN .G00p,
pe e
= &
)
aw 1
GPR&EPTradingLtd. |
Howard & James

XOOOXXX
15Treesdale Close, Best Before End:
~ Devon, TQ3 3QB, UK XX/ XXX

urine

BATCH #

"
69597,https://m.media-amazon.com/images/I/81VpfWHtV-S.jpg,179080,voltage,"Batterie amovible
940WH

70km
"
69598,https://m.media-amazon.com/images/I/51GWsmV0oyL.jpg,794161,item_weight,"7p)

2
a

NOILYANNOS |¥3XI4 dNIIVW | d3WIdd

"
69599,https://m.media-amazon.com/images/I/71z7trC2CKL.jpg,801829,item_weight,"DIMENSION

"
69600,https://m.media-amazon.com/images/I/51oCc8UqFvL.jpg,442321,item_weight,
69601,https://m.media-amazon.com/images/I/71O8JXjWxjS.jpg,369753,item_volume,"=
v
o
i
<
L
A

"
69602,https://m.media-amazon.com/images/I/71UvX-8Ey7L.jpg,369753,item_volume,"DEAD SEAMUD
FACE MASK

"
69603,https://m.media-amazon.com/images/I/71gYxyojLwL.jpg,369753,item_volume,
69604,https://m.media-amazon.com/images/I/81IX2s38klL.jpg,369753,item_volume,"DEAD SEA CLASSIC BLACK MUD MASK

BREATHE DEEPLY

UP TO 60% OF THE MINERALS IN THE DEAD SEA MUD

f Strong adsorption force

o Adjust water and oil balance

v Enhanceskin tolerance

+f Clean up grease and dirt ‘

"
69605,https://m.media-amazon.com/images/I/61QaQ1W2BGL.jpg,641642,voltage,
69606,https://m.media-amazon.com/images/I/81nDIPhZCaL.jpg,858439,item_weight,"f ttage
Cheese
e

o 1N

Climate Zone

"
69607,https://m.media-amazon.com/images/I/712dliI-3uL.jpg,487566,item_weight,
69608,https://m.media-amazon.com/images/I/81Jew7TpyYL.jpg,375816,item_weight,"—

y————
AN

"
69609,https://m.media-amazon.com/images/I/81hIds7XIsL.jpg,375816,item_weight," FERRARISCOFFEE.CO.UK

"
69610,https://m.media-amazon.com/images/I/91CLXi0Wm5L.jpg,375816,item_weight,"MAKING EVERY CUP TASTE PERFECT
- SINCE 1927 - it

Forover 90 years, we have beensourcing, roasting and packing the finest
coffee from ourhome in South Wales: Our founder Vittorio Ferrari set out
to spread the joy of great tasting coffee searching the world for the Qest.
blends. Today we are proud:to'follow!in his footsteps, making every/batch
taste as.good as the first. 7

Qur Rich ltali_an heritage has inspired:us to continue produdng only the
finest coffee on traditional drum roasters. Weroastiarange of Speciality *

blends, and singleorigins.

! {
‘o‘r‘o-o""sy‘o 6000000 o‘o‘,-voo“'-'.;""
FOLLOW.OUR JOURNEY. : el 0o
o e -Ingredients: 100% Coffee frommore
“ thanoneorigin: - |/ U
@férrariscoffee .Storage: Orice opénédsstoreinajcooldry

place and use within four weeks: Roasted ., -
and packed in Wales by Ferraris Coffee.

i CF31.3SA. Tel:01656 840020, : )
info@ferrariscoffee.co.uk. ./

@ferrariscoffee_roasters

"" Ferrarislsa veg‘islered‘lrad;ev‘nai'k ongshville Food GID\J|;,\ Umi(;d. i
1 kg LDPE  recyclable

! | - ote
© 0000000000 00000o°
{hrin

"
69611,https://m.media-amazon.com/images/I/81KH46x6-GL.jpg,375816,item_weight,"ERYc nest |
V 7 5 e i /
_SINCE 192 P otout

ing, roasting®y iy Fer® st
: een sourcing, [ aa;e, V/f’”;/d forthe IQ[CH
Forover90 years, e have l:h Wales. Our foU"" gthe WZ/,,_q ovely
; i

’ :foe; Zz:: our ln;me ’”{ "":sl;,-ng coffee fe‘;gr;15le 5

b/enZ; To&a,s/b:j :re;q ;f:ud tofollowin ""% quoing aﬂ,yl[ 7}/

. jali
(3ste as gooy 45 the first. contin /2 :,Ze of Specte

OurRich Itaan heritage has inspired U510 . qara s
finest coffee oy, lraditional drum roasters.
blends, ang. single 0rigins.

MAKING E

ooooo
07.00.00000.0.0?0

""llOWOURJOURNEY

Ingredients : 100% Coffee frommore
than one origin i

sy Storage: Once openeg starein acool dry

Place and use within four weeks. Roasted
and packed jn Wales by Ferraris Coffee,
CF31334, Tel:01656 840020
info@ferrariscoffee.co.uk SR

Ferraris|s aregisterag trademark of Nashville Food Group Limited.

[ 4 ishagis
1kg CLD;) ::cyt:)lagle

“oq oooooooo

.......

"
69612,https://m.media-amazon.com/images/I/61JZ5AXYaPL.jpg,523149,item_weight,"Weight: 18g

"
69613,https://m.media-amazon.com/images/I/618RT8OXJRL.jpg,396159,item_weight,"[GroRe] :65*25cm

"
69614,https://m.media-amazon.com/images/I/712gPawEYhL.jpg,281678,item_weight,"Drink o Natural
‘ ggtlgi M Product
__HYLEYS.
v
' ° *

- Slim Tea
'HERBAL SUPPLEMENT

Helps Promote Weight Loss*

i . Thi
mé‘é% treat, cure or provesnrany“giseg. & ;

Foil Envelope Tea Ba s~ FES
Net Wt. 1.3 0z (37.5 g)
"
69615,https://m.media-amazon.com/images/I/61XyDuqShFL.jpg,459516,item_weight,
69616,https://m.media-amazon.com/images/I/714g2fFf02L.jpg,459516,item_weight,"biorganic*

BAYAS ACAI EN POLVO
100% NATURAL

FIBRA - VITAMINAS « CALCIO - HIERRO - POTASIO

Ingredientes:

80% bayas de aqal

20% maltodextrina. Vegano.
Sin aditivos. Sin Gluten.

Conservacion:
Conservar en lugar fresco
y secoy protegido de la luz.

Modo de empleo:

El polvo de bayas de agal
esideal para diluir en
bebidas, batidos, smoothies
Y otras preparaciones.

Origen: Brasil

lEole 319/8-ACP0220SR
Cad: 28/02/2023

Biorga =
i’sgaﬂos |, nave 16,
10 Yuncog (Toledo)
Pednci blorganic,es
0s@hb

'°""Bam<.es

Informacién nutricional por 100:
Valor Energético: - 1.713 KJ (398 Kcal)
Grasas: 1,818
de las cuales saturadas: —- 0,70 8
Hidratos de carbono: 88,288
de los cuales azlcares: — 47,308
Proteinas: ~- 3,898
o 0,018
Fibra; e 9,908
Minerales:
[ T e ——— 7 Lol
Hiemo: ———e—————  4$4M8
Fésforo; —mm————m58,0M8
Vitaminas:
Vitamina Bi; —mmm————— 0,36M&
Vitamina B2: =TT 0,01 M8
Vitamina B3; ————— 2%¢ 73

Vitamina GG ——— 0,40 M8

I

134780

"
69617,https://m.media-amazon.com/images/I/61DhrkRf1qL.jpg,241608,item_weight,"e
T e e iabnaué & parti de Dodble
eprisseur 180t papier vegal:
A% nanarel, kraftblane
QAowblé de kraftbron! Contenance

A Nres, \00% BeoweRni

Neleieer
g Jusiewss fols

N\ pent et )
"
69618,https://m.media-amazon.com/images/I/61FRnVwAqEL.jpg,241608,item_weight,"\ B

| Epaisseur 180g/ - papier véeral.
B \909% e kcaane.

B S N

L Nacieer
"
69619,https://m.media-amazon.com/images/I/610YKLmw9BL.jpg,241608,item_weight,"e sepodls
A8ogt:
o R

S omenanc®

e e o
- Sty

papier vt

"
69620,https://m.media-amazon.com/images/I/61vwif4p3DL.jpg,241608,item_weight,"e sac est fabriqué 2 partir de Double.
cpaisseur 180g/mP: papier vegétal.
100 9% natarel. kraftblanc
doublé de kraftbrun Contenance .
23 Vires. 100%  Beographie

Nelejeer pas.
1 peut servi plusiews fols.

e r——

"
69621,https://m.media-amazon.com/images/I/51zVfbMxIvL.jpg,916768,item_volume,"-
i
= 180 ml é
- 150
£ 100

50 /
"
69622,https://m.media-amazon.com/images/I/51uXYc+XzBL.jpg,916768,item_volume,
69623,https://m.media-amazon.com/images/I/71sHqGtSMOL.jpg,297918,item_weight,"12 G. PROTEIN BAR

12 G. PROTEIN BAR

Vanilla ¥i%

12 G. PROTEIN BAR

"
