index, prediction
190,50 centimetre
191,10 gram
192,10 gram
193,10 gram
194,10 gram
195,10 gram
196,10 gram
197,26 centimetre
198,26 centimetre
199,26 centimetre
200,2 inch
201,2 inch
202,80 centimetre
203,24 inch
204,24 inch
205,10 gram
206,1.8 centimetre
207,10 gram
208,368 millimetre
209,10 gram
210,0 gram
211,500.0 centimetre
212,10 gram
213,658 gram
214,7.0 centimetre
215,7.0 centimetre
216,10 gram
217,10 gram
218,10 gram
219,10 gram
220,10 gram
221,10 gram
222,10 gram
223,10 gram
224,21.65 inch
225,18 centimetre
226,16 centimetre
227,16 centimetre
228,300 metre
229,300 metre
230,10 gram
231,10 gram
232,9.43 centimetre
233,9.43 centimetre
234,5.31 centimetre
235,5.31 centimetre
236,91 centimetre
237,2.5 centimetre
238,9.0 inch
239,10 gram
240,10 gram
241,10 gram
242,307 millimetre
243,28 centimetre
244,28 centimetre
245,10 gram
246,10 gram
247,10 gram
248,10 gram
249,10 gram
250,10 gram
251,10 gram
252,10 gram
253,10 gram
254,28 centimetre
255,10 gram
256,132 pound
257,10 gram
258,10 gram
259,10 gram
260,10 gram
261,10 gram
262,10 gram
263,10 gram
264,10 gram
265,10 gram
266,8.2 centimetre
267,170.0 gram
268,10 gram
269,1 centimetre
270,10 gram
271,10 gram
272,10 gram
273,157 inch
274,157 inch
275,10 gram
276,10 gram
277,10 gram
278,10 gram
279,6 centimetre
280,6 centimetre
281,10 gram
282,10 gram
283,10 centimetre
284,10 centimetre
285,10 gram
286,10 gram
287,8 millimetre
288,8 millimetre
289,10 gram
290,10 gram
291,108.0 millimetre
292,108.0 millimetre
293,10 gram
294,10 gram
295,10 gram
296,10 gram
297,10 gram
298,26.0 centimetre
299,26.0 centimetre
300,10 gram
301,6.22 inch
302,6.22 inch
303,10 gram
304,10 gram
305,10 gram
306,10.1 centimetre
307,10.1 centimetre
308,10 gram
309,10 gram
310,31 centimetre
311,31 centimetre
312,10 gram
313,10 gram
314,10 gram
315,10 gram
316,10 gram
317,10 gram
318,10 gram
319,36.22 inch
320,10 gram
321,42 centimetre
322,42 centimetre
323,42 centimetre
324,52 centimetre
325,10 gram
326,200.0 millimetre
327,10 gram
328,10 gram
329,15 millimetre
330,15 millimetre
331,15 millimetre
332,4.3 gram
333,40.6 centimetre
334,40.6 centimetre
335,40.6 centimetre
336,10 gram
337,10 gram
338,10 gram
339,10 gram
340,137.0 centimetre
341,10 gram
342,10 gram
343,10 gram
344,13.5 centimetre
345,13.5 centimetre
346,10 gram
347,10 gram
348,10 gram
349,21.5 centimetre
350,21.5 centimetre
351,21.5 centimetre
352,34 centimetre
353,34 centimetre
354,3.54 centimetre
355,3.54 centimetre
356,65 millimetre
357,500 gram
358,35.0 centimetre
359,35.0 centimetre
360,35.0 centimetre
361,10 gram
362,100.0 millimetre
363,10 gram
364,10 gram
365,22 centimetre
366,22 centimetre
367,14.0 metre
368,14.0 metre
369,80.0 millimetre
370,10 gram
371,20 millimetre
372,20 millimetre
373,20 millimetre
374,9.5 centimetre
375,9.5 centimetre
376,5.9 centimetre
377,5.9 centimetre
378,16 millimetre
379,16 millimetre
380,16 millimetre
381,276 inch
382,276 inch
383,10 gram
384,10 gram
385,10 gram
386,16 centimetre
387,8 centimetre
388,8 centimetre
389,10 gram
390,10 gram
391,37.0 centimetre
392,37.0 centimetre
393,220 pound
394,10 gram
395,10 gram
396,10 gram
397,10 gram
398,10 gram
399,10 gram
400,10 gram
401,10 gram
402,10 gram
403,10 gram
404,115 millimetre
405,10 gram
406,10 gram
407,10 gram
408,11.2 metre
409,31 centimetre
410,31 centimetre
411,75 millimetre
412,40.0 centimetre
413,428.5 centimetre
414,10 gram
415,10 gram
416,8.5 centimetre
417,17.0 inch
418,10 gram
419,2.5 centimetre
420,10 gram
421,10 gram
422,10 gram
423,10 gram
424,50 centimetre
425,28.0 millimetre
426,10 gram
427,10 gram
428,10 gram
429,10 gram
430,65 centimetre
431,65 centimetre
432,10 gram
433,23.6 centimetre
434,10 gram
435,10 gram
436,10 gram
437,35 centimetre
438,35 centimetre
439,30 centimetre
440,30 centimetre
441,30 centimetre
442,10 gram
443,8 centimetre
444,8 centimetre
445,8 centimetre
446,10 gram
447,10 gram
448,10 gram
449,10 gram
450,10 gram
451,10 gram
452,10 gram
453,10 gram
454,10 gram
455,10 gram
456,10 gram
457,15 centimetre
458,15 centimetre
459,1.5 inch
460,1.5 inch
461,15.5 centimetre
462,10 gram
463,10 gram
464,10 gram
465,10 gram
466,30.0 centimetre
467,30.0 centimetre
468,132.2 centimetre
469,132.2 centimetre
470,10 gram
471,10 gram
472,10 gram
473,30 centimetre
474,30 centimetre
475,60 centimetre
476,60 centimetre
477,10 gram
478,10 gram
479,10 gram
480,9 centimetre
481,9 centimetre
482,31.5 inch
483,340 millimetre
484,340 millimetre
485,10 gram
486,10 gram
487,10 gram
488,80 centimetre
489,10 gram
490,10 gram
491,10 gram
492,19.0 centimetre
493,19.0 centimetre
494,25.0 centimetre
495,25.0 centimetre
496,34 centimetre
497,34 centimetre
498,10 gram
499,10 gram
500,10 gram
501,10 gram
502,10 gram
503,10 gram
504,3.1 centimetre
505,3.1 centimetre
506,3.1 centimetre
507,32 centimetre
508,32 centimetre
509,750 metre
510,750 metre
511,15 centimetre
512,15 centimetre
513,10 gram
514,10 gram
515,10 gram
516,10 gram
517,10 gram
518,10 gram
519,9.7 centimetre
520,10 gram
521,37.4 centimetre
522,37.4 centimetre
523,7.48 inch
524,70 centimetre
525,10 gram
526,59 centimetre
527,59 centimetre
528,10 gram
529,10 gram
530,10 gram
531,10 gram
532,37.0 centimetre
533,10 gram
534,52 millimetre
535,52 millimetre
536,52 millimetre
537,10 gram
538,10 gram
539,10 gram
540,10 gram
541,16 centimetre
542,90 centimetre
543,90 centimetre
544,10 gram
545,10 gram
546,10 gram
547,150 centimetre
548,10 gram
549,10 gram
550,30.0 centimetre
551,30.0 centimetre
552,10 gram
553,10 gram
554,15.2 centimetre
555,15.2 centimetre
556,10 gram
557,10 gram
558,19.5 inch
559,97 millimetre
560,97 millimetre
561,10 gram
562,19.0 centimetre
563,10 gram
564,10 gram
565,10 gram
566,10 gram
567,70 centimetre
568,70 centimetre
569,10 gram
570,5 millimetre
571,85 centimetre
572,85 centimetre
573,85 centimetre
574,10 gram
575,10 gram
576,10 gram
577,10 gram
578,10 gram
579,10 gram
580,10 gram
581,10 gram
582,10 gram
583,10 gram
584,10 gram
585,10 gram
586,10 gram
587,10 gram
588,10 gram
589,10 gram
590,10 gram
591,10 gram
592,10 gram
593,10 gram
594,10 gram
595,10 gram
596,10 gram
597,10 gram
598,10 gram
599,10 gram
600,10 gram
601,10 gram
602,10 gram
603,10 gram
604,10 gram
605,10 gram
606,10 gram
607,10 gram
608,10 gram
609,10 gram
610,10 gram
611,10 gram
612,10 gram
613,10 gram
614,10 gram
615,10 gram
616,10 gram
617,10 gram
618,10 gram
619,10 gram
620,10 gram
621,10 gram
622,10 gram
623,10 gram
624,10 gram
625,10 gram
626,10 gram
627,10 gram
628,10 gram
629,10 gram
630,10 gram
631,10 gram
632,10 gram
633,10 gram
634,10 gram
635,10 gram
636,10 gram
637,10 gram
638,10 gram
639,10 gram
640,10 gram
641,10 gram
642,10 gram
643,10 gram
644,10 gram
645,10 gram
646,10 gram
647,10 gram
648,10 gram
649,10 gram
650,10 gram
651,10 gram
652,10 gram
653,10 gram
654,10 gram
655,10 gram
656,10 gram
657,10 gram
658,10 gram
659,10 gram
660,10 gram
661,10 gram
662,10 gram
663,10 gram
664,10 gram
665,10 gram
666,10 gram
667,10 gram
668,10 gram
669,10 gram
670,10 gram
671,10 gram
672,10 gram
673,10 gram
674,10 gram
675,10 gram
676,10 gram
677,10 gram
678,10 gram
679,10 gram
680,10 gram
681,10 gram
682,10 gram
683,10 gram
684,10 gram
685,10 gram
686,10 gram
687,10 gram
688,10 gram
689,10 gram
690,10 gram
691,10 gram
692,10 gram
693,10 gram
694,10 gram
695,10 gram
696,10 gram
697,10 gram
698,10 gram
699,10 gram
700,10 gram
701,10 gram
702,10 gram
703,10 gram
704,10 gram
705,10 gram
706,10 gram
707,10 gram
708,10 gram
709,10 gram
710,10 gram
711,10 gram
712,10 gram
713,10 gram
714,10 gram
715,10 gram
716,10 gram
717,10 gram
718,10 gram
719,10 gram
720,10 gram
721,10 gram
722,10 gram
723,10 gram
724,10 gram
725,10 gram
726,10 gram
727,10 gram
728,10 gram
729,10 gram
730,10 gram
731,10 gram
732,10 gram
733,10 gram
734,10 gram
735,10 gram
736,10 gram
737,10 gram
738,10 gram
739,10 gram
740,10 gram
741,10 gram
742,10 gram
743,10 gram
744,10 gram
745,10 gram
746,10 gram
747,10 gram
748,10 gram
749,10 gram
750,10 gram
751,10 gram
752,10 gram
753,10 gram
754,10 gram
755,10 gram
756,10 gram
757,10 gram
758,10 gram
759,10 gram
760,10 gram
761,10 gram
762,10 gram
763,10 gram
764,10 gram
765,10 gram
766,10 gram
767,10 gram
768,10 gram
769,10 gram
770,10 gram
771,10 gram
772,10 gram
773,10 gram
774,10 gram
775,10 gram
776,10 gram
777,10 gram
778,10 gram
779,10 gram
780,10 gram
781,10 gram
782,10 gram
783,10 gram
784,10 gram
785,10 gram
786,10 gram
787,10 gram
788,10 gram
789,10 gram
790,10 gram
791,10 gram
792,10 gram
793,10 gram
794,10 gram
795,10 gram
796,10 gram
797,10 gram
798,10 gram
799,10 gram
800,10 gram
801,10 gram
802,10 gram
803,10 gram
804,10 gram
805,10 gram
806,10 gram
807,10 gram
808,10 gram
809,10 gram
810,10 gram
811,10 gram
812,10 gram
813,10 gram
814,10 gram
815,10 gram
816,10 gram
817,10 gram
818,10 gram
819,10 gram
820,10 gram
821,10 gram
822,10 gram
823,10 gram
824,10 gram
825,10 gram
826,10 gram
827,10 gram
828,10 gram
829,10 gram
830,10 gram
831,10 gram
832,10 gram
833,10 gram
834,10 gram
835,10 gram
836,10 gram
837,10 gram
838,10 gram
839,10 gram
840,10 gram
841,10 gram
842,10 gram
843,10 gram
844,10 gram
845,10 gram
846,10 gram
847,10 gram
848,10 gram
849,10 gram
850,10 gram
851,10 gram
852,10 gram
853,10 gram
854,10 gram
855,10 gram
856,10 gram
857,10 gram
858,10 gram
859,10 gram
860,10 gram
861,10 gram
862,10 gram
863,10 gram
864,10 gram
865,10 gram
866,10 gram
867,10 gram
868,10 gram
869,10 gram
870,10 gram
871,10 gram
872,10 gram
873,10 gram
874,10 gram
875,10 gram
876,10 gram
877,10 gram
878,10 gram
879,10 gram
880,10 gram
881,10 gram
882,10 gram
883,10 gram
884,10 gram
885,10 gram
886,10 gram
887,10 gram
888,10 gram
889,10 gram
890,10 gram
891,10 gram
892,10 gram
893,10 gram
894,10 gram
895,10 gram
896,10 gram
897,10 gram
898,10 gram
899,10 gram
900,10 gram
901,10 gram
902,10 gram
903,10 gram
904,10 gram
905,10 gram
906,10 gram
907,10 gram
908,10 gram
909,10 gram
910,10 gram
911,10 gram
912,10 gram
913,10 gram
914,10 gram
915,10 gram
916,10 gram
917,10 gram
918,10 gram
919,10 gram
920,10 gram
921,10 gram
922,10 gram
923,10 gram
924,10 gram
925,10 gram
926,10 gram
927,10 gram
928,10 gram
929,10 gram
930,10 gram
931,10 gram
932,10 gram
933,10 gram
934,10 gram
935,10 gram
936,10 gram
937,10 gram
938,10 gram
939,10 gram
940,10 gram
941,10 gram
942,10 gram
943,10 gram
944,10 gram
945,10 gram
946,10 gram
947,10 gram
948,10 gram
949,10 gram
950,10 gram
951,10 gram
952,10 gram
953,10 gram
954,10 gram
955,10 gram
956,10 gram
957,10 gram
958,10 gram
959,10 gram
960,10 gram
961,10 gram
962,10 gram
963,10 gram
964,10 gram
965,10 gram
966,10 gram
967,10 gram
968,10 gram
969,10 gram
970,10 gram
971,10 gram
972,10 gram
973,10 gram
974,10 gram
975,10 gram
976,10 gram
977,10 gram
978,10 gram
979,10 gram
980,10 gram
981,10 gram
982,10 gram
983,10 gram
984,10 gram
985,10 gram
986,10 gram
987,10 gram
988,10 gram
989,10 gram
990,10 gram
991,10 gram
992,10 gram
993,10 gram
994,10 gram
995,10 gram
996,10 gram
997,10 gram
998,10 gram
999,10 gram
1000,10 gram
1001,10 gram
1002,10 gram
1003,10 gram
1004,10 gram
1005,10 gram
1006,10 gram
1007,10 gram
1008,10 gram
1009,10 gram
1010,10 gram
1011,10 gram
1012,10 gram
1013,10 gram
1014,10 gram
1015,10 gram
1016,10 gram
1017,10 gram
1018,10 gram
1019,10 gram
1020,10 gram
1021,10 gram
1022,10 gram
1023,10 gram
1024,10 gram
1025,10 gram
1026,10 gram
1027,10 gram
1028,10 gram
1029,10 gram
1030,10 gram
1031,10 gram
1032,10 gram
1033,10 gram
1034,10 gram
1035,10 gram
1036,10 gram
1037,10 gram
1038,10 gram
1039,10 gram
1040,10 gram
1041,10 gram
1042,10 gram
1043,10 gram
1044,10 gram
1045,10 gram
1046,10 gram
1047,10 gram
1048,10 gram
1049,10 gram
1050,10 gram
1051,10 gram
1052,10 gram
1053,10 gram
1054,10 gram
1055,10 gram
1056,10 gram
1057,10 gram
1058,10 gram
1059,10 gram
1060,10 gram
1061,10 gram
1062,10 gram
1063,10 gram
1064,10 gram
1065,10 gram
1066,10 gram
1067,10 gram
1068,10 gram
1069,10 gram
1070,10 gram
1071,10 gram
1072,10 gram
1073,10 gram
1074,10 gram
1075,10 gram
1076,10 gram
1077,10 gram
1078,10 gram
1079,10 gram
1080,10 gram
1081,10 gram
1082,10 gram
1083,10 gram
1084,10 gram
1085,10 gram
1086,10 gram
1087,10 gram
1088,10 gram
1089,10 gram
1090,10 gram
1091,10 gram
1092,10 gram
1093,10 gram
1094,10 gram
1095,10 gram
1096,10 gram
1097,10 gram
1098,10 gram
1099,10 gram
1100,10 gram
1101,10 gram
1102,10 gram
1103,10 gram
1104,10 gram
1105,10 gram
1106,10 gram
1107,10 gram
1108,10 gram
1109,10 gram
1110,10 gram
1111,10 gram
1112,10 gram
1113,10 gram
1114,10 gram
1115,10 gram
1116,10 gram
1117,10 gram
1118,10 gram
1119,10 gram
1120,10 gram
1121,10 gram
1122,10 gram
1123,10 gram
1124,10 gram
1125,10 gram
1126,10 gram
1127,10 gram
1128,10 gram
1129,10 gram
1130,10 gram
1131,10 gram
1132,10 gram
1133,10 gram
1134,10 gram
1135,10 gram
1136,10 gram
1137,10 gram
1138,10 gram
1139,10 gram
1140,10 gram
1141,10 gram
1142,10 gram
1143,10 gram
1144,10 gram
1145,10 gram
1146,10 gram
1147,10 gram
1148,10 gram
1149,10 gram
1150,10 gram
1151,10 gram
1152,10 gram
1153,10 gram
1154,10 gram
1155,10 gram
1156,10 gram
1157,10 gram
1158,10 gram
1159,10 gram
1160,10 gram
1161,10 gram
1162,10 gram
1163,10 gram
1164,10 gram
1165,10 gram
1166,10 gram
1167,10 gram
1168,10 gram
1169,10 gram
1170,10 gram
1171,10 gram
1172,10 gram
1173,10 gram
1174,10 gram
1175,10 gram
1176,10 gram
1177,10 gram
1178,10 gram
1179,10 gram
1180,10 gram
1181,10 gram
1182,10 gram
1183,10 gram
1184,10 gram
1185,10 gram
1186,10 gram
1187,10 gram
1188,10 gram
1189,10 gram
1190,10 gram
1191,10 gram
1192,10 gram
1193,10 gram
1194,10 gram
1195,10 gram
1196,10 gram
1197,10 gram
1198,10 gram
1199,10 gram
1200,10 gram
1201,10 gram
1202,10 gram
1203,10 gram
1204,10 gram
1205,10 gram
1206,10 gram
1207,10 gram
1208,10 gram
1209,10 gram
1210,10 gram
1211,10 gram
1212,10 gram
1213,10 gram
1214,10 gram
1215,10 gram
1216,10 gram
1217,10 gram
1218,10 gram
1219,10 gram
1220,10 gram
1221,10 gram
1222,10 gram
1223,10 gram
1224,10 gram
1225,10 gram
1226,10 gram
1227,10 gram
1228,10 gram
1229,10 gram
1230,10 gram
1231,10 gram
1232,10 gram
1233,10 gram
1234,10 gram
1235,10 gram
1236,10 gram
1237,10 gram
1238,10 gram
1239,10 gram
1240,10 gram
1241,10 gram
1242,10 gram
1243,10 gram
1244,10 gram
1245,10 gram
1246,10 gram
1247,10 gram
1248,10 gram
1249,10 gram
1250,10 gram
1251,10 gram
1252,10 gram
1253,10 gram
1254,10 gram
1255,10 gram
1256,10 gram
1257,10 gram
1258,10 gram
1259,10 gram
1260,10 gram
1261,10 gram
1262,10 gram
1263,10 gram
1264,10 gram
1265,10 gram
1266,10 gram
1267,10 gram
1268,10 gram
1269,10 gram
1270,10 gram
1271,10 gram
1272,10 gram
1273,10 gram
1274,10 gram
1275,10 gram
1276,10 gram
1277,10 gram
1278,10 gram
1279,10 gram
1280,10 gram
1281,10 gram
1282,10 gram
1283,10 gram
1284,10 gram
1285,10 gram
1286,10 gram
1287,10 gram
1288,10 gram
1289,10 gram
1290,10 gram
1291,10 gram
1292,10 gram
1293,10 gram
1294,10 gram
1295,10 gram
1296,10 gram
1297,10 gram
1298,10 gram
1299,10 gram
1300,10 gram
1301,10 gram
1302,10 gram
1303,10 gram
1304,10 gram
1305,10 gram
1306,10 gram
1307,10 gram
1308,10 gram
1309,10 gram
1310,10 gram
1311,10 gram
1312,10 gram
1313,10 gram
1314,10 gram
1315,10 gram
1316,10 gram
1317,10 gram
1318,10 gram
1319,10 gram
1320,10 gram
1321,10 gram
1322,10 gram
1323,10 gram
1324,10 gram
1325,10 gram
1326,10 gram
1327,10 gram
1328,10 gram
1329,10 gram
1330,10 gram
1331,10 gram
1332,10 gram
1333,10 gram
1334,10 gram
1335,10 gram
1336,10 gram
1337,10 gram
1338,10 gram
1339,10 gram
1340,10 gram
1341,10 gram
1342,10 gram
1343,10 gram
1344,10 gram
1345,10 gram
1346,10 gram
1347,10 gram
1348,10 gram
1349,10 gram
1350,10 gram
1351,10 gram
1352,10 gram
1353,10 gram
1354,10 gram
1355,10 gram
1356,10 gram
1357,10 gram
1358,10 gram
1359,10 gram
1360,10 gram
1361,10 gram
1362,10 gram
1363,10 gram
1364,10 gram
1365,10 gram
1366,10 gram
1367,10 gram
1368,10 gram
1369,10 gram
1370,10 gram
1371,10 gram
1372,10 gram
1373,10 gram
1374,10 gram
1375,10 gram
1376,10 gram
1377,10 gram
1378,10 gram
1379,10 gram
1380,10 gram
1381,10 gram
1382,10 gram
1383,10 gram
1384,10 gram
1385,10 gram
1386,10 gram
1387,10 gram
1388,10 gram
1389,10 gram
1390,10 gram
1391,10 gram
1392,10 gram
1393,10 gram
1394,10 gram
1395,10 gram
1396,10 gram
1397,10 gram
1398,10 gram
1399,10 gram
1400,10 gram
1401,10 gram
1402,10 gram
1403,10 gram
1404,10 gram
1405,10 gram
1406,10 gram
1407,10 gram
1408,10 gram
1409,10 gram
1410,10 gram
1411,10 gram
1412,10 gram
1413,10 gram
1414,10 gram
1415,10 gram
1416,10 gram
1417,10 gram
1418,10 gram
1419,10 gram
1420,10 gram
1421,10 gram
1422,10 gram
1423,10 gram
1424,10 gram
1425,10 gram
1426,10 gram
1427,10 gram
1428,10 gram
1429,10 gram
1430,10 gram
1431,10 gram
1432,10 gram
1433,10 gram
1434,10 gram
1435,10 gram
1436,10 gram
1437,10 gram
1438,10 gram
1439,10 gram
1440,10 gram
1441,10 gram
1442,10 gram
1443,10 gram
1444,10 gram
1445,10 gram
1446,10 gram
1447,10 gram
1448,10 gram
1449,10 gram
1450,10 gram
1451,10 gram
1452,10 gram
1453,10 gram
1454,10 gram
1455,10 gram
1456,10 gram
1457,10 gram
1458,10 gram
1459,10 gram
1460,10 gram
1461,10 gram
1462,10 gram
1463,10 gram
1464,10 gram
1465,10 gram
1466,10 gram
1467,10 gram
1468,10 gram
1469,10 gram
1470,10 gram
1471,180.0 centimetre
1472,10 gram
1473,10 gram
1474,10 gram
1475,10 gram
1476,10 gram
1477,52 centimetre
1478,10 gram
1479,10 gram
1480,40 centimetre
1481,40 centimetre
1482,10.8 centimetre
1483,10.8 centimetre
1484,15.74 inch
1485,15.74 inch
1486,10 gram
1487,5.1 centimetre
1488,30 millimetre
1489,30 millimetre
1490,10 gram
1491,10 gram
1492,5.75 inch
1493,99 centimetre
1494,99 centimetre
1495,10 gram
1496,10 gram
1497,10 gram
1498,10 gram
1499,10 gram
1500,10 gram
1501,39.0 centimetre
1502,17.5 centimetre
1503,17.5 centimetre
1504,10 gram
1505,10 gram
1506,240 millimetre
1507,240 millimetre
1508,240 millimetre
1509,10 gram
1510,10 gram
1511,10 gram
1512,30 centimetre
1513,30 centimetre
1514,10 gram
1515,10 gram
1516,10 gram
1517,17.5 centimetre
1518,202 millimetre
1519,42 centimetre
1520,10 gram
1521,10 gram
1522,10 gram
1523,15 centimetre
1524,15 centimetre
1525,43.3 centimetre
1526,43.3 centimetre
1527,10 gram
1528,10 gram
1529,10 gram
1530,10 gram
1531,10 gram
1532,10 gram
1533,74 centimetre
1534,74 centimetre
1535,8 centimetre
1536,7.7 centimetre
1537,10 gram
1538,10 gram
1539,10 gram
1540,10 gram
1541,2 millimetre
1542,2 millimetre
1543,91 centimetre
1544,10 gram
1545,30.5 centimetre
1546,30.5 centimetre
1547,2.1 inch
1548,45 millimetre
1549,165.0 millimetre
1550,165.0 millimetre
1551,60.0 centimetre
1552,60.0 centimetre
1553,10 gram
1554,12.5 metre
1555,9.0 centimetre
1556,9.0 centimetre
1557,6.5 centimetre
1558,6.5 centimetre
1559,6.9 centimetre
1560,6.9 centimetre
1561,10 gram
1562,4.72 inch
1563,32.0 centimetre
1564,32.0 centimetre
1565,32.0 centimetre
1566,120.0 centimetre
1567,120.0 centimetre
1568,10 gram
1569,10 gram
1570,10 gram
1571,28.0 centimetre
1572,28.0 centimetre
1573,10 gram
1574,17.3 centimetre
1575,10 gram
1576,70 millimetre
1577,70 millimetre
1578,10 gram
1579,10 gram
1580,10 gram
1581,905.0 centimetre
1582,10 gram
1583,120 centimetre
1584,10 gram
1585,4.5 inch
1586,10 gram
1587,9.33 foot
1588,9.33 foot
1589,10 gram
1590,10 gram
1591,21 centimetre
1592,21 centimetre
1593,21 centimetre
1594,23 centimetre
1595,23 centimetre
1596,23 centimetre
1597,10 gram
1598,10 gram
1599,10 gram
1600,10 gram
1601,3.0 gram
1602,10 gram
1603,60 centimetre
1604,64 centimetre
1605,18 centimetre
1606,10 gram
1607,10 gram
1608,10 gram
1609,10 gram
1610,10 gram
1611,15 centimetre
1612,10 gram
1613,10 gram
1614,10 gram
1615,10 gram
1616,10 gram
1617,10 gram
1618,4.75 foot
1619,4.75 foot
1620,215 millimetre
1621,260 millimetre
1622,260 millimetre
1623,26.9 centimetre
1624,10 gram
1625,10 gram
1626,10 gram
1627,10 centimetre
1628,10 gram
1629,10 gram
1630,10 gram
1631,140 centimetre
1632,20 inch
1633,20 inch
1634,2.0 inch
1635,2.0 inch
1636,12.8 centimetre
1637,10 gram
1638,10 gram
1639,5.0 inch
1640,195 millimetre
1641,37 centimetre
1642,37 centimetre
1643,15.0 metre
1644,15.0 metre
1645,14 centimetre
1646,10 gram
1647,10 gram
1648,10 gram
1649,10 gram
1650,10 gram
1651,10 gram
1652,107 millimetre
1653,28 millimetre
1654,10 gram
1655,23.8 centimetre
1656,200 gram
1657,10 gram
1658,10 gram
1659,10 gram
1660,450 millimetre
1661,450 millimetre
1662,180 millimetre
1663,180 millimetre
1664,10 gram
1665,10 gram
1666,10 gram
1667,16.1 centimetre
1668,16.1 centimetre
1669,16.1 centimetre
1670,15 centimetre
1671,10 gram
1672,10 gram
1673,10 gram
1674,68 inch
1675,10 gram
1676,100 milligram
1677,10 gram
1678,10 gram
1679,35 centimetre
1680,13 centimetre
1681,13 centimetre
1682,165 centimetre
1683,165 centimetre
1684,10 gram
1685,18 centimetre
1686,18 centimetre
1687,67 inch
1688,67 inch
1689,181.0 centimetre
1690,181.0 centimetre
1691,320 pound
1692,10 gram
1693,10 gram
1694,10 gram
1695,30 centimetre
1696,30 centimetre
1697,10 gram
1698,30.0 centimetre
1699,10 gram
1700,10 gram
1701,30 centimetre
1702,30 centimetre
1703,102 centimetre
1704,20 centimetre
1705,5.5 centimetre
1706,5.5 centimetre
1707,5.9 inch
1708,5.9 inch
1709,5.5 centimetre
1710,5.5 centimetre
1711,10 gram
1712,10 gram
1713,10 gram
1714,10 gram
1715,150 millimetre
1716,150 millimetre
1717,10 gram
1718,10 gram
1719,45 centimetre
1720,24 centimetre
1721,24 centimetre
1722,760 millimetre
1723,10 gram
1724,10 gram
1725,10 gram
1726,10 inch
1727,70 centimetre
1728,70 centimetre
1729,69 inch
1730,72 centimetre
1731,10 gram
1732,10 gram
1733,10 gram
