image_id,image_link,group_id,entity_name,text
87029,https://m.media-amazon.com/images/I/61-8YbPHioL.jpg,459271,item_weight,"Product Weight

C saKe

Cap Between Each Step 9 Inches

Product Dimension

Height
72

Inches 43.5

Inches

"
87030,https://m.media-amazon.com/images/I/71NPLkve0QL.jpg,281678,item_weight,"[EN] Ingredients | [DE] Zutaten | [FRI Ingrédients | [IT] Ingredienti | [ES] Ingredientes
[EN] Lemongrass (30%), Orange Pesl (30%), Chamomile (15%), Green Tea (10%), Sparemint (10%), Peppermint (5%)
[DEI Zitronengras (30%), Orangenschale (30%), Kamille (15%), Griiner Tee (10%), Griine Minze (10%), Pfefferminze
(5%) [FRI Citronnelle (30%), Zeste d'Orange (30%), Camomille (15%), Thé Vert (10%), Menthe Verte (10%), Menthe
Poivrée (5%) [ITI Citronella (30%), Scorza d'Arancia (30%), Camomilla (15%), Té Verde (10%), Menta Romana (10%),
Menta Piperita (5%) [ES] Cintronela (30%), Cdscara de Naranja (30%), Manzanilla (15%), Té Verde (10%), Menta

(10%), Menta Piperita (5%)

Allergen Advice

@ May contain nuts & milk @ Kann Niisse und Milch enthalten

@ Peut contenir des noix et du lait @) Pud conteners frutta a guscio e latte
® Puede contener frutos secos y leche

coe

@ Distributed in Europe by @3 Vertrieben in Europa durch

@ Distribué en Europe par @ Distribuito in Europa da

@ Distribuido en Europa por

Vahdam Teas Europe. Forsyth House,

Cromac Street, Belfast BT2 8LA, UK
eoe

@ Distributed in North America by @ Vertrieben in Nordamerika durch
@ Distribué en Amérique du Nord par @) Distribuito in Nord America da
@ Distribuido en Norteamérica por

Vahdam Teas Global Inc. 340 S Lemon Avenue,

#2812 Walnut, California, 91789, USA
cee

@) Processed & Packaged by @3 Verarbeitet und verpackt durch
@ Traits et emballé par @ Processato e Confezionato da

® Procesado y Envasado por

Vahdam Teas (P) Ltd. C-12/3, Sector 85,

Noida, U.P., 201305, National Capital Region, India
coo

@ Imported by @3 Eingefiihrt von

@ mports par @ Importato da

@® Importado por

Jhakaas Retail Private Limited. House A, 1st floor, EdisonstraBe 63,
Berlin, 12450, Germany, admin@jhakaas.co

309  1.060z
@ Net Wt. @ Nettogewicht. @ Poids Net
@ Peso Netto @) Peso Neto

Storage Instructions
@ Store in a cool, dry place

(@ An einem kiihlen, trockenen Ort aufbewahren.

@ Conserver dans un endroit frais et sec
@ Corservare in un luogo fresco e asciutio
@ Almacenar en un lugar fresco y seco.

@ Product of India @ Produkt von Indien
@ Produit de I''nde(@ Prodotto in India
@ Producto de India

Scan the QR Code

to brew the perfect
cup of tea

"
87031,https://m.media-amazon.com/images/I/61dNiY-70AS.jpg,993359,item_weight,"Qust al Hindi Qust al Hindi
Powder Powder
Wotaw o rowotn o o

"
87032,https://m.media-amazon.com/images/I/71k2OSWo80L.jpg,281678,item_weight,"Enhanceé Irm'nunity 5 ¢ y
5Ayurv¢dlclng lients N m*‘i

=

"
87033,https://m.media-amazon.com/images/I/519jNOfJ8rL.jpg,630869,item_weight,"Magnetic Hematite

Weight:21g
Length: about 19.5cm
"
87034,https://m.media-amazon.com/images/I/71R9NQZQzAL.jpg,524635,item_weight,"Pantoprazol beta 20 . acid

magensaftresistente Tabletten ‘
zur Anwendung bei Erwachsenen

lindert Sodbrennen

A
e o g i SRR S
i B
- (s
8| s

\ al ~'J)[J}""‘°/F

beTa pharm

"
87035,https://m.media-amazon.com/images/I/71ASFghpbwL.jpg,524635,item_weight,"- e -

Pantoprazol betq 20 mg acid

Magensaftresistente Tabletten
zur Anwendung bei Erwachsenen
lindert Sodbrennen

"
87036,https://m.media-amazon.com/images/I/716-209VCjL.jpg,524635,item_weight,"— e e e N =S e e ~—— S
et = TS S St P

N\

fgu Pantoprazol beta 20 acid

magensaftresistente Tabletten ‘
sur Anwendung bei Erwachsenen

lindert Sodbrennen

"
87037,https://m.media-amazon.com/images/I/71stOK-aiaL.jpg,296366,item_weight,"5 Stage Charging process

Weight: 700g
"
87038,https://m.media-amazon.com/images/I/61HP6APisgL.jpg,275506,item_weight,"Controles En El Dispositivo

Para la musica, las llamadas y el asistente de voz'

"
87039,https://m.media-amazon.com/images/I/81QEIRZbEWL.jpg,601746,item_weight,"mMAxX X1va:

enjoy sport.

Vielseitig einsetzbarer,
strapazierfahiger
Gymnastikball von
MAXXIVA?® fiir Sport
und Alltag.

Fitnessball rot 85 cm
Anti-Burst mit
Luftpumpe, bis 250 kg,
hautfreundlicher
Balance-Ball.

"
87040,https://m.media-amazon.com/images/I/61-LaWA6Q5L.jpg,140266,voltage,"—

IKQ/d- D/ /612 81/10 DS OFFOK

"
87041,https://m.media-amazon.com/images/I/61l0hKUzoEL.jpg,140266,voltage,"Automatic recognition
of U-disk data

DC input: 5V/2A

Brightness adjustment -
Power ON/OFF

Short press: Previous song; -
Long press: Volume -

—— USB/Bluetooth conversion key
Short press: Next song;

Long press: Volume + | Short press: Music Play/Pause;

Long press: Bluetooth/USB ON/OFF

"
87042,https://m.media-amazon.com/images/I/71td1FbQLAL.jpg,140266,voltage,"'.’I /

Built-in Wireless Speaker LA

-Enjoy your preferred music in the pleasant atmosphere -

"
87043,https://m.media-amazon.com/images/I/71FMP1YB7gL.jpg,140266,voltage,"\ \ | '

Auto Off Tlmer pes\gn )

clcRoRe

2-Hour 4-Hour 6-Hour
Timer Timer Auto Off
"
87044,https://m.media-amazon.com/images/I/616z7fmySZL.jpg,140266,voltage,
87045,https://m.media-amazon.com/images/I/71Esxw4dRHL.jpg,993359,item_weight,"talienische Krauter gefriergetrocknet
Der mediterrane Geschmack sonnenverwonnter
Gewiirzkrauter bleibt durch aromaschonendé
Gefriertrockung vollendet erhalten. In etwas
Speisedl oder Zitronensaft ziehen lassen unda
das Essen geben.

Appetitich in der Farbe - natiirlich im Geschmack

ot Zutaten: Petersile; ]
h o L9299AB Knoblauch, Zwiebeit8
Basilikum, OreEg&iHO. 4
lineng Bohnenkraut, EStragoi
rmfnge: 11;59 Majoran, Thymian:

CHS Gewiirze GmbH
44198 Dissen '

fuchs.d 1
i, 541 01591052""

Ine:05421/309119 4 ""02790

"
87046,https://m.media-amazon.com/images/I/61EI8hb+PZL.jpg,329793,item_weight,
87047,https://m.media-amazon.com/images/I/81y+oCrQ2uL.jpg,281678,item_weight,"sending
warm hugs

"
87048,https://m.media-amazon.com/images/I/51wQs0x5SzL.jpg,957050,item_weight,"—_— -/ l
19.9 mm thinness Starting at
1.7 kg only

"
87049,https://m.media-amazon.com/images/I/61A46xpD50L.jpg,558374,item_weight,"Fresas Silvestres — Bolsa de 1000 g — Vidal Golosinas

Listado de ingredientes

Azucar, jarabe de glucosa, jarabe de aztcar invertido, gelatina, gelificante: pectina; almidén
de maiz, almidén de patata, almidon modificado de patata, almidén modificado de tapioca,
maltodextrinas, dextrosa, acidulante: acido citrico, dcido tartarico, acido lactico, cido
malico, acido acético; proteina hidrolizada de arroz, humectante: glicerina, sorbitoles; zumo
de manzana a partir de concentrado; corrector de acidez: citratos de sodio, malatos de
sodio; aceites vegetales (coco, palmiste), agente de recubrimiento: cera carnauba, cera de
abejas; concentrado vegetal: limén, cdrtamo, zanahoria, grosella negra, rdbano, calabaza,
manzana, tomate, boniato, cereza, espirulina, hibisco; aromas y colorantes. En caramelo de
goma grageado: espesante: goma arabiga; agente de recubrimiento: goma laca.

Colorantes: E102, E129, E133. E102, E129: puede tener efectos negativos sobre la actividad
y la atencién de los nifios.

Tamaiio de referencia por 100g

Valor energético 1462 k)/344 kcal
Grasas 02g
de las cuales saturadas: 02g
Hidratos de carbono 80g
de los cuales azucares: 568
Proteinas 40g

Sal 0,16¢g
"
87050,https://m.media-amazon.com/images/I/61xR04ifUML.jpg,359859,item_weight,"PRODUCT PARAMETER

/. 1.45""

"
87051,https://m.media-amazon.com/images/I/61CZx3W8CeL.jpg,523149,item_weight,"-31"">

Material: Tungsten carbide
Weight:17g

"
87052,https://m.media-amazon.com/images/I/81IbImCmCsL.jpg,459516,item_weight,"Nutri
Brain

Ashwagandha

High potency

SENSORIL
125mg

Inhaltsstoffe
Ingredients

Extrakt aus Withania 125 mg
Withania extract

B!

W& @

WITHANIA
125mg

Menge pro Tag (2 Kapseln)
Quantity per day (2 capsules]

Mehr Energie
More energy

Verbessert die Gehirnfunktion
Improves brain function

Weniger Stress
Lowers stress

Tiefschlaf
Deep sleep

W

1-2 Kapseln
1-2 capsules

WENN
WHEN

.

Vor dem
Schlafengehen
Before bed

"
87053,https://m.media-amazon.com/images/I/610b05Tp9VL.jpg,152057,item_weight,
87054,https://m.media-amazon.com/images/I/61LspQaRlSL.jpg,801829,item_weight,
87055,https://m.media-amazon.com/images/I/61gUW-H0vDL.jpg,810266,item_weight,"rundum bedruckter Keramikbecher
Fullmenge ca. 325 ml

Hohe 96 mm, @ 80 mm, ca. 350 g
spulmaschinenfest

schneller Amazon-Versand

entworfen und bedruckt in Deutschland
"
87056,https://m.media-amazon.com/images/I/7183Rhf4KmL.jpg,487566,item_weight,
87057,https://m.media-amazon.com/images/I/71JLv2rZhzL.jpg,442321,item_weight,
87058,https://m.media-amazon.com/images/I/71XhP32gkdL.jpg,893692,item_weight,"Product Dimension

56cm | |
22 n \
54cm
21.3""
] 199

35cm/13.8 2’50‘“
Material : 900D PU Water Resistant: water resistant
Weight : 2.1kg/ 4.61bs Capacity: 42L/2563 cuin

Fits for laptop : 17 inches Application Position: back/ top/Trolley
"
87059,https://m.media-amazon.com/images/I/61VVh1x2MjL.jpg,489118,item_weight,"ImMSMITHS®

|
SCAMPI & LEMON /
554 kJ aturates|
31 fal X Gg 0. 17g CEREAY, SNACK

mm 27g.cll
"
87060,https://m.media-amazon.com/images/I/614PHeGhXzL.jpg,489118,item_weight,"I SMITHS®

FLAVOUR

SCAMPI & LEMON
FLAVOUR
CEREAL SNACK

~SCAMDP~

=

Flavour
Scampi

Diet type
Vegetarian

Unit count
648.0 Gram

Size
27 g (Pack of 24)
"
87061,https://m.media-amazon.com/images/I/8144mbcCp0L.jpg,529606,item_weight,"ﬁ Real Citronella Candles

100% 100% SOY WAX

() Buringtime: 6x18Hrs

Qﬂ Natual, 6 x 3.5 0z, Smokeless

~€¢— 2.5inch/6 em —p

-~ 2.6inch/6.5 cm -
"
87062,https://m.media-amazon.com/images/I/71xQaneAwWL.jpg,611510,maximum_weight_recommendation,"|

99-106cm

69cm-76¢cm

"
87063,https://m.media-amazon.com/images/I/618WWzvML6L.jpg,271537,voltage,"Gioyonil
Mini Electric Car Washer | Pump

Volt: 12 DC

Max Amp: 5.0 A
0Open Flow: 5.0L/min

Max Pressure: 0.9 Map

"
87064,https://m.media-amazon.com/images/I/71U2zytA+vL.jpg,416664,item_weight,"ASS HOME FINE
gz -
UK SELLER AND FREE UK VES SL
DELIVERY
EGATIVE IONS

"
87065,https://m.media-amazon.com/images/I/414UJNP8oAL.jpg,375816,item_weight,
87066,https://m.media-amazon.com/images/I/41I8s-IpEIL.jpg,993359,item_weight,"Rars
o IR\ GANIS
chuthe:
WWDERs

it

"
87067,https://m.media-amazon.com/images/I/41+fQm3P2bL.jpg,993359,item_weight,
87068,https://m.media-amazon.com/images/I/81dckuuVu0L.jpg,993359,item_weight,"(Incusive of al taxes)
Exp.Date : 3 months from
the date of Packed,

Jssaf

eaninsy

Packed & Marketed by

SK Traders

Dt Nagar, Sk - 413 005
Emal. Soocsprod@gmai com
Customer Care ;918857355199

"
87069,https://m.media-amazon.com/images/I/71W2kedmwDL.jpg,993359,item_weight,"Packed on :
M.R.P.
(Inclusive of all taxes)
Exp.Date : 3 months from
the date of Packed.

NET Wt: 800 gram

""
ZS sa
2151821000653

Packed & Marketed by

SK Traders

Datta Nagar, Solapur - 413 005
Email: Skfoodspro30@gmail.com
Customer Care : +91-8857855199
"
87070,https://m.media-amazon.com/images/I/614-2X81lHL.jpg,359859,item_weight,"PRODUCT PARAMETER

"
87071,https://m.media-amazon.com/images/I/616m3L9VnhS.jpg,359859,item_weight,"PRODUCT PARAMETER

"
87072,https://m.media-amazon.com/images/I/91yQlL-SfRL.jpg,483370,item_weight,"STEPS
ETAPES T

Manufactured under license from
TOMY Company, Ltd. TAKARATOMY logo is
= ?mpenyo Tom) (om?any, Ltd. HASBRO and
RANSFORMERS and all elated trademarks and
=] logosare trademarks of Hasbro, Inc.

WARNING: Small parts. G ATTENTION : Petes

piéces. @ ACHTUNG: Kleinteile. @ ADVERTENCIA:

Piezas pequefias. @D ATENCAO: Contém pegas pequenas.

@ AVVERTENZA: Contiene piccole parti.

@D WAARSCHUWING: bevat kleine onderdelen.

@D VARNING: smé delar. @ ADVARSELS sm3 dele.

@ ADVARSEL: smé deler. @ VAROITUS: sisats
ienia osia. €D IPOEIAOTIOIHEH: Nepiéyer ko épn,

OSTRZEZENIE: male lementy.

@ FIGYELMEZTETES: mertatermék apré alkatrészeet

tartalmaz. G UYARI: Kigik parcalar. @& UPOZORNEN:

Obsahuje malé soutdsti, €% UPOZORNENIE: Obsahuje malé

siicasti. & AVERTISMENT: Componente de mici

dimensiuni. @ BHUMAHUE: Menxwe gerann.

& BHAMAHME: Mankn vacrn. & UPOZORENJE:

Sadréavasitne dijelove. G JSPEJIMAS: Yra smulkiy detaliy.

@D OPOZORILO; majhni deli

@ YBATA: fipitsi gerani.

HOIATUS: vikesed osad.

@ BRIDINAJUMS: Mazas detalas.

TRANSFORMERS

FIRE BLASTS
EFFETS DE COMBAT
BATTLE-EFFEKTE

#] EFECTOS DE cCOMBATE
EFEITO DE CHAMA

[—© 2020 Hasbro, Pawtucket, Rl 02861-1059 USA. HASBRO CANADA, LONGUEUIL, QC, (ANADA—I
J4G162. US/CANADATEL. 1-800-255-5516. Australia consumer service: auconsumercare@ap.hasbro.com;
New Zealand consumer service: nzconsumercare@hasbro.com EDAD RECOMENDADA: 8 ANOS
EN ADELANTE. Importado por: HASBRO DE MEXICO, S. DE R.L. DE C.V. Boulevard Manuel Avila
Camacho #32, piso 3, Colonia Lomas de Chapultepec | Seccidn, Alcaldia Migue! Hidalgo, CP.

11000, Giudad de México, México. RFC: HME910724IMS. Imp. y dist. por: Hasbro Chile Ltda.
,934.680-1. Av. Rosario Norte # 555, piso 22 Las Condes, Santiago, Chile. Imp. por: Hasbro
R L. Av. Santo Toribio No. 115 piso 3 San Isidro, Lima, Perd. RUC.20523317815. Registro
Nacional N°02273-12-JUE-DIGESA. Imp. por: Hasbro Colombia S.A.S. Calle 100 No. 7-33, torre
1piso 15 Bogota, Colombia. Reg. SIC #900362742. Fabricado por: HASBRO S.A. (Fabricante de
derecho). Centro de Servicio para México: TEL. 5876-2998 y para el interior de a Repuiblica TEL.
01-800-7-12-62-25. centrodeserviciomexico@hasbro.com IMPORTADOR: HASBRO ARGENTINA
S.A., Manuel Ugarte 2110, piso 7, CA.BA. ARGENTINA. CUIT/Reg. Imp. 33-69155044-9.
JATENCION! Utilzar bajo la supervision de un adulto. Lee las instrucciones. Manufactured
by/Produs de: Hasbro SA, Rue Emile-Boéchat 31, 2800 Delémont CH. Represented by/Reprezentat
de: Hasbro, De Entree 240, 1101 EE Amsterdam, NL. @ Gitfinstructiunile. G® Uretici irma
Bilgileri: Hasbro SA, Rue Emile-Boéchat 31, 2800 Delémont lsvigre TEL +41324210800. Hasbro
Ozun(ak San. ve Tic. A.S. tarafindan ithal edilmitir Tiketici Hizmetleri: Burhaniye Mah.
Abdullahaga Cad. No: 51/2 34676 Beylerbeyi istanbul Tirkiye TEL +90 2164229010. Tanitma
ve kullanma kilavuzu kutunun icindedir. G Usrorositens: «XacGpo (A, Afipec: Pio Iminb
bouwa 31, 2800 lenemonr, Ugeiiuapua. Mmnoprep: 000 «Xac6po Pawa» Agpec: 141407,
Poccus, Mockosckas ofnactb, . Xiwikw, yn. Magunosa, B1. 21, cp.1. Cpok cnyx6bt 10 ner.
JlaTa npow3BoACTBa yKa3aka a ynakoake (ecaLy/rog). MpeoBpasyloLIanca MrpyLuka.
igealss 2800,31 Liug: -Jusl 9y @L‘l‘- ) o] gl 1S (0 dniian
s
MADE IN VIETNAM. FABRIQUE AU VIETNAM. HERGESTELLT IN VIETNAM.
FABRICADO EN VIETNAM. VIETNAM'DA URETILMISTIR.
FABRICAT IN VIETNAM. C1ENAHO BO BbETHAME. V-2976B

VXYY C)

"
87073,https://m.media-amazon.com/images/I/61XCibL4kwL.jpg,299791,item_weight,"P s A

32cm+5cm

{§ \;“

m+5cm

46cm+5cm

Material:Alloy
Weight:13.69g
"
87074,https://m.media-amazon.com/images/I/81cDD0IXa8L.jpg,564709,item_weight,"RELIABLE COMMUTING

B

500W Powerful
Brushless Motor

A

15%
Uphill Climb

¢

"" fa\
Speeds up
to 19MPH*

220 lbs
Max Load

*Top speed may vary depending on conditions such as rider weight, riding style, terrain texture and gradient
"
87075,https://m.media-amazon.com/images/I/51js74YyJYL.jpg,375816,item_weight,"cosTA

COFFEE

"
87076,https://m.media-amazon.com/images/I/71tbrXVLrJL.jpg,375816,item_weight,"COSfTA

COFFEE

CREAMY CAPPUCCINO
SACHETS

Instant coffee beverage.

Ingredients: Sugar, Skimmed Milk Powder (22%), Glucose Syrup,
Coconut Oil, Coffee* (12%) (Instant Coffee, Roasted and Ground
Coffee), Whole Milk Powdagts8 Stabilisers (Potassium
Phosphates, Sodiupdiltates)iSalt

“Rainforest Atlidnee Certified. Find out more ata,org

Allergy Advice: For allergens see ingredients in Bold.
May also contain Soya and Cereals containing Gluten

Suitable for Vegetariafs:
Storage: Storedit a ool dry place:
Best hefore: see base.

Tﬁls pack contains 6 servings.

help@costa-at-home.co.uk

a allaboutfoodltd.com

PACKED IN POLAND FOR ALL ABOUT FOOD LIMITED, FOURWAYS
HOUSE, 57 HILTON STREET, MANCHESTER, M1 2EJ; EU IMPORTED: -
ALL ABOUT FOOD EUROPE, JOYCE HOUSE, 21-23 HOLLES ST, l])’l'JBl !
UNDER LICENCE FROM COSTA COFFEE LIMITED. COSTA ® IS THE
REGISTERED TRADEMARK OF COSTA COFFEE LIMITED.

102 > (6x17g)

"
87077,https://m.media-amazon.com/images/I/71HTmBJOyLL.jpg,179080,voltage,"~
~
3 N
-
-
C

"" A Waierproof
. Li-ion Battery New Drop-down Design

BMS

Power Saving
"
